Timestamp,Phase,TargetShoulderPitch,TargetElbowAngle,TargetPosX,TargetPosY,TargetPosZ,ActualPosX,ActualPosY,ActualPosZ,ActualShoulderPitch,ActualElbowAngle,PositionError,JointSpaceError,ShoulderPitchVel,ElbowVel,ShoulderPitchJerk,ElbowJerk,PathLength,OptimalPathLength,PathEfficiency,EMGRawCh1,EMGRawCh2,EMGRawCh3,EMGRawCh4,EMGFilteredCh1,EMGFilteredCh2,EMGFilteredCh3,EMGFilteredCh4,EMGNormalizedCh1,EMGNormalizedCh2,EMGNormalizedCh3,EMGNormalizedCh4
0.2376404,InitialFreeze,0,92,-0.1607564,0.6876712,0.1761328,0.239,-0.08831209,0.3404917,75,0,0.8882393,83.5,0,0,0,0,0,0.8882393,888.2392,0,0,0,0,0,0,0,0,0,0,0,0
0.4878845,InitialFreeze,0,92,-0.1607564,0.6876712,0.1761328,0.239,-0.08831209,0.3404917,75,0,0.8882393,83.5,0,0,0,0,0,0.8882393,888.2392,0,0,0,0,0,0,0,0,0,0,0,0
0.6406708,InitialFreeze,0,92,-0.1607564,0.6876712,0.1761328,0.239,-0.08831209,0.3404917,75,0,0.8882393,83.5,0,0,0,0,0,0.8882393,888.2392,0,0,0,0,0,0,0,0,0,0,0,0
0.8369141,InitialFreeze,0,92,-0.1607564,0.6876712,0.1761328,0.239,-0.08831209,0.3404917,75,0,0.8882393,83.5,0,0,0,0,0,0.8882393,888.2392,0,0,0,0,0,0,0,0,0,0,0,0
1.148888,Movement,0,92,-0.1607564,0.6876712,0.1761328,0.239,-0.08831209,0.3404917,75,0,0.8882393,83.5,0,0,0,0,0,0.8882393,888.2392,0,0,0,0,0,0,0,0,0,0,0,0
1.286232,Movement,0,92,-0.1607564,0.6876712,0.1761328,0.239,-0.08831209,0.3404917,75,0,0.8882393,83.5,0,0,0,0,0,0.8882393,888.2392,0,0,0,0,0,0,0,0,0,0,0,0
1.391716,Movement,0,92,-0.1607564,0.6876712,0.1761328,0.239,-0.08831209,0.3404917,75,0,0.8882393,83.5,0,0,0,0,0,0.8882393,888.2392,0,0,0,0,0,0,0,0,0,0,0,0
1.474556,Movement,0,92,-0.1607564,0.6876712,0.1761328,0.239,-0.08831209,0.3404917,75,0,0.8882393,83.5,0,0,0,0,0,0.8882393,888.2392,0,0,0,0,0,0,0,0,0,0,0,0
1.721413,Movement,0,92,-0.1607564,0.6876712,0.1761328,0.239,-0.08831209,0.3404917,75,0,0.8882393,83.5,0,0,0,0,0,0.8882393,888.2392,0,0,0,0,0,0,0,0,0,0,0,0
1.891632,Movement,0,92,-0.1607564,0.6876712,0.1761328,0.239,-0.08831209,0.3404917,75,0,0.8882393,83.5,0,0,0,0,0,0.8882393,888.2392,0,0,0,0,0,0,0,0,0,0,0,0
2.052917,Movement,0,92,-0.1607564,0.6876712,0.1761328,0.239,-0.08831209,0.3404917,75,0,0.8882393,83.5,0,0,0,0,0,0.8882393,888.2392,0,0,0,0,0,0,0,0,0,0,0,0
2.191643,Movement,0,92,-0.1607564,0.6876712,0.1761328,0.239,-0.08831209,0.3404917,75,0,0.8882393,83.5,0,0,0,0,0,0.8882393,888.2392,0,0,0,0,0,0,0,0,0,0,0,0
2.35009,Movement,0,92,-0.1607564,0.6876712,0.1761328,0.239,-0.08831209,0.3404917,75,0,0.8882393,83.5,0,0,0,0,0,0.8882393,888.2392,0,0,0,0,0,0,0,0,0,0,0,0
2.515121,Movement,0,92,-0.1607564,0.6876712,0.1761328,0.239,-0.08831209,0.3404917,75,0,0.8882393,83.5,0,0,0,0,0,0.8882393,888.2392,0,0,0,0,0,0,0,0,0,0,0,0
2.647369,Movement,0,92,-0.1607564,0.6876712,0.1761328,0.239,-0.08831209,0.3404917,75,0,0.8882393,83.5,0,0,0,0,0,0.8882393,888.2392,0,0,0,0,0,0,0,0,0,0,0,0
2.770004,Movement,0,92,-0.1607564,0.6876712,0.1761328,0.239,-0.08831209,0.3404917,75,0,0.8882393,83.5,0,0,0,0,0,0.8882393,888.2392,0,0,0,0,0,0,0,0,0,0,0,0
2.877136,Movement,0,92,-0.1607564,0.6876712,0.1761328,0.239,-0.08831209,0.3404917,75,0,0.8882393,83.5,0,0,0,0,0,0.8882393,888.2392,0,0,0,0,0,0,0,0,0,0,0,0
3.009636,Movement,0,92,-0.1607564,0.6876712,0.1761328,0.239,-0.08831209,0.3404917,75,0,0.8882393,83.5,0,0,0,0,0,0.8882393,888.2392,0,0,0,0,0,0,0,0,0,0,0,0
3.156433,Movement,0,92,-0.1607564,0.6876712,0.1761328,0.239,-0.08831209,0.3404917,75,0,0.8882393,83.5,0,0,0,0,0,0.8882393,888.2392,0,0,0,0,0,0,0,0,0,0,0,0
3.3367,Movement,0,92,-0.1607564,0.6876712,0.1761328,0.239,-0.08831209,0.3404917,75,0,0.8882393,83.5,0,0,0,0,0,0.8882393,888.2392,0,0,0,0,0,0,0,0,0,0,0,0
3.657089,Movement,0,92,-0.1607564,0.6876712,0.1761328,0.239,-0.08831209,0.3404917,75,0,0.8882393,83.5,0,0,0,0,0,0.8882393,888.2392,0,0,0,0,0,0,0,0,0,0,0,0
3.896019,Movement,0,92,-0.1607564,0.6876712,0.1761328,0.239,-0.08831209,0.3404917,75,0,0.8882393,83.5,0,0,0,0,0,0.8882393,888.2392,0,0,0,0,0,0,0,0,0,0,0,0
4.139999,Movement,0,92,-0.1607564,0.6876712,0.1761328,0.239,-0.08831209,0.3404917,75,0,0.8882393,83.5,0,0,0,0,0,0.8882393,888.2392,0,0,0,0,0,0,0,0,0,0,0,0
4.283379,Movement,0,92,-0.1607564,0.6876712,0.1761328,0.239,-0.08831209,0.3404917,75,0,0.8882393,83.5,0,0,0,0,0,0.8882393,888.2392,0,0,0,0,0,0,0,0,0,0,0,0
4.60083,Movement,0,92,-0.1607564,0.6876712,0.1761328,0.239,-0.08831209,0.3404917,75,0,0.8882393,83.5,0,0,0,0,0,0.8882393,888.2392,0,0,0,0,0,0,0,0,0,0,0,0
4.917053,Movement,0,92,-0.1607564,0.6876712,0.1761328,0.239,-0.08831209,0.3404917,75,0,0.8882393,83.5,0,0,0,0,0,0.8882393,888.2392,0,0,0,0,0,0,0,0,0,0,0,0
5.161247,Movement,0,92,-0.1607564,0.6876712,0.1761328,0.239,-0.08831209,0.3404917,75,0,0.8882393,83.5,0,0,0,0,0,0.8882393,888.2392,0,0,0,0,0,0,0,0,0,0,0,0
5.420288,Movement,0,92,-0.1607564,0.6876712,0.1761328,0.239,-0.08831209,0.3404917,75,0,0.8882393,83.5,0,0,0,0,0,0.8882393,888.2392,0,0,0,0,0,0,0,0,0,0,0,0
5.649475,Movement,0,92,-0.1607564,0.6876712,0.1761328,0.239,-0.08831209,0.3404917,75,0,0.8882393,83.5,0,0,0,0,0,0.8882393,888.2392,0,0,0,0,0,0,0,0,0,0,0,0
5.820732,Movement,0,92,-0.1607564,0.6876712,0.1761328,0.239,-0.08831209,0.3404917,75,0,0.8882393,83.5,0,0,0,0,0,0.8882393,888.2392,0,0,0,0,0,0,0,0,0,0,0,0
5.997253,Movement,0,92,-0.1607564,0.6876712,0.1761328,0.239,-0.08831209,0.3404917,75,0,0.8882393,83.5,0,0,0,0,0,0.8882393,888.2392,0,0,0,0,0,0,0,0,0,0,0,0
6.171249,Hold,0,92,-0.1607564,0.6876712,0.1761328,0.239,-0.08831209,0.3404917,75,0,0.8882393,83.5,0,0,0,0,0,0.8882393,888.2392,0,0,0,0,0,0,0,0,0,0,0,0
6.412071,Hold,0,92,-0.1607564,0.6876712,0.1761328,0.239,-0.08831209,0.3404917,75,0,0.8882393,83.5,0,0,0,0,0,0.8882393,888.2392,0,0,0,0,0,0,0,0,0,0,0,0
6.486488,Hold,0,92,-0.1607564,0.6876712,0.1761328,0.239,-0.08831209,0.3404917,75,0,0.8882393,83.5,0,0,0,0,0,0.8882393,888.2392,0,0,0,0,0,0,0,0,0,0,0,0
6.563103,Hold,0,92,-0.1607564,0.6876712,0.1761328,0.239,-0.08831209,0.3404917,75,0,0.8882393,83.5,0,0,0,0,0,0.8882393,888.2392,0,0,0,0,0,0,0,0,0,0,0,0
6.825317,Hold,0,92,-0.1607564,0.6876712,0.1761328,0.239,-0.08831209,0.3404917,75,0,0.8882393,83.5,0,0,0,0,0,0.8882393,888.2392,0,0,0,0,0,0,0,0,0,0,0,0
7.091576,Hold,0,92,-0.1607564,0.6876712,0.1761328,0.239,-0.08831209,0.3404917,75,0,0.8882393,83.5,0,0,0,0,0,0.8882393,888.2392,0,0,0,0,0,0,0,0,0,0,0,0
