Timestamp,Phase,TargetShoulderPitch,TargetElbowAngle,TargetPosX,TargetPosY,TargetPosZ,ActualPosX,ActualPosY,ActualPosZ,ActualShoulderPitch,ActualElbowAngle,PositionError,JointSpaceError,ShoulderPitchVel,ElbowVel,ShoulderPitchJerk,ElbowJerk,PathLength,OptimalPathLength,PathEfficiency,EMGRawCh1,EMGRawCh2,EMGRawCh3,EMGRawCh4,EMGFilteredCh1,EMGFilteredCh2,EMGFilteredCh3,EMGFilteredCh4,EMGNormalizedCh1,EMGNormalizedCh2,EMGNormalizedCh3,EMGNormalizedCh4
0.1169128,InitialFreeze,-12,24,0.0763053,0.9851637,0.4375519,0.239,0.6867534,0.6096399,13.3,0,0.3809627,24.64999,-527.7293,-859.5915,0,0,0,0.3809627,380.9627,0,0,0,0,0,0,0,0,0,0,0,0
0.4415207,InitialFreeze,-12,24,0.0763053,0.9851637,0.4375519,0.239,0.6867534,0.6096399,13.3,0,0.3809627,24.64999,0,0,0,0,0,0.3809627,380.9627,0,0,0,0,0,0,0,0,0,0,0,0
0.7748566,InitialFreeze,-12,24,0.0763053,0.9851637,0.4375519,0.239,0.6867534,0.6096399,13.3,0,0.3809627,24.64999,0,0,0,0,0,0.3809627,380.9627,0,0,0,0,0,0,0,0,0,0,0,0
1.306824,Movement,-12,24,0.0763053,0.9851637,0.4375519,0.239,0.6867534,0.6096399,13.3,0,0.3809627,24.64999,0,0,0,0,0,0.3809627,380.9627,0,0,0,0,0,0,0,0,0,0,0,0
1.565804,Movement,-12,24,0.0763053,0.9851637,0.4375519,0.239,0.6867534,0.6096399,13.3,0,0.3809627,24.64999,0,0,0,0,0,0.3809627,380.9627,0,0,0,0,0,0,0,0,0,0,0,0
1.716331,Movement,-12,24,0.0763053,0.9851637,0.4375519,0.239,0.6867534,0.6096399,13.3,0,0.3809627,24.64999,0,0,0,0,0,0.3809627,380.9627,0,0,0,0,0,0,0,0,0,0,0,0
1.783386,Movement,-12,24,0.0763053,0.9851637,0.4375519,0.239,0.6867534,0.6096399,13.3,0,0.3809627,24.64999,0,0,0,0,0,0.3809627,380.9627,0,0,0,0,0,0,0,0,0,0,0,0
1.941063,Movement,-12,24,0.0763053,0.9851637,0.4375519,0.239,0.6867534,0.6096399,13.3,0,0.3809627,24.64999,0,0,0,0,0,0.3809627,380.9627,0,0,0,0,0,0,0,0,0,0,0,0
2.136017,Movement,-12,24,0.0763053,0.9851637,0.4375519,0.239,0.6867534,0.6096399,13.3,0,0.3809627,24.64999,0,0,0,0,0,0.3809627,380.9627,0,0,0,0,0,0,0,0,0,0,0,0
2.435585,Movement,-12,24,0.0763053,0.9851637,0.4375519,0.239,0.6867534,0.6096399,13.3,0,0.3809627,24.64999,0,0,0,0,0,0.3809627,380.9627,0,0,0,0,0,0,0,0,0,0,0,0
2.565239,Movement,-12,24,0.0763053,0.9851637,0.4375519,0.2083124,0.6865143,0.6084855,13.3,4.4,0.3685589,22.44999,0,33.93637,0,0,0.03071025,0.3809627,12.40507,0,0,0,0,0,0,0,0,0,0,0,0
2.898567,Movement,-12,24,0.0763053,0.9851637,0.4375519,0.1930251,0.6862158,0.6070441,13.3,6.6,0.3629339,21.34999,0,6.599999,0,0,0.04606821,0.3809627,8.269537,0,0,0,0,0,0,0,0,0,0,0,0
3.231903,Movement,-12,24,0.0763053,0.9851637,0.4375519,0.1510615,0.6847689,0.6000571,13.3,12.7,0.3496191,18.29999,0,18.3,0,0,0.08863413,0.3809627,4.298149,0,0,0,0,0,0,0,0,0,0,0,0
3.465195,Movement,-12,24,0.0763053,0.9851637,0.4375519,0.08592661,0.6805789,0.5798243,13.3,22.5,0.3363123,13.39999,0,42.00782,0,0,0.1569677,0.3809627,2.427014,0,0,0,0,0,0,0,0,0,0,0,0
3.798523,Movement,-12,24,0.0763053,0.9851637,0.4375519,0.04446581,0.6765144,0.5601979,13.3,29.1,0.3336469,15.2,0,19.8,0,0,0.2030189,0.3809627,1.876489,0,0,0,0,0,0,0,0,0,0,0,0
3.979538,Movement,-12,24,0.0763053,0.9851637,0.4375519,-0.08624035,0.6528573,0.445962,13.3,54.4,0.3700262,27.84999,0,139.7708,0,0,0.3782148,0.3809627,1.007266,0,0,0,0,0,0,0,0,0,0,0,0
4.242821,Movement,-12,24,0.0763053,0.9851637,0.4375519,-0.08624035,0.6528573,0.445962,13.3,54.4,0.3700262,27.84999,0,0,0,0,0.3782148,0.3809627,1.007266,0,0,0,0,0,0,0,0,0,0,0,0
4.542358,Movement,-12,24,0.0763053,0.9851637,0.4375519,-0.08624035,0.6528573,0.445962,13.3,54.4,0.3700262,27.84999,0,0,0,0,0.3782148,0.3809627,1.007266,0,0,0,0,0,0,0,0,0,0,0,0
4.854523,Movement,-12,24,0.0763053,0.9851637,0.4375519,-0.06470862,0.6584259,0.4728519,13.3,49.4,0.3576152,25.34999,0,-16.0172,0,0,0.4131102,0.3809627,0.9221818,0,0,0,0,0,0,0,0,0,0,0,0
5.079559,Movement,-12,24,0.0763053,0.9851637,0.4375519,-0.04384276,0.6629953,0.4949168,13.3,45,0.3485954,23.14999,0,-19.55233,0,0,0.4438205,0.3809627,0.8583712,0,0,0,0,0,0,0,0,0,0,0,0
5.197327,Movement,-12,24,0.0763053,0.9851637,0.4375519,-0.04384276,0.6629953,0.4949168,13.3,45,0.3485954,23.14999,0,0,0,0,0.4438205,0.3809627,0.8583712,0,0,0,0,0,0,0,0,0,0,0,0
5.530655,Movement,-12,24,0.0763053,0.9851637,0.4375519,-0.04384276,0.6629953,0.4949168,13.3,45,0.3485954,23.14999,0,0,0,0,0.4438205,0.3809627,0.8583712,0,0,0,0,0,0,0,0,0,0,0,0
5.863991,Movement,-12,24,0.0763053,0.9851637,0.4375519,-0.04384276,0.6629953,0.4949168,13.3,45,0.3485954,23.14999,0,0,0,0,0.4438205,0.3809627,0.8583712,0,0,0,0,0,0,0,0,0,0,0,0
6.197327,Hold,-12,24,0.0763053,0.9851637,0.4375519,-0.03020504,0.6656336,0.5076562,13.3,42.3,0.3440328,21.79999,0,-8.100002,0,0,0.4438205,0.3809627,0.8583712,0,0,0,0,0,0,0,0,0,0,0,0
6.341255,Hold,-12,24,0.0763053,0.9851637,0.4375519,-0.03020504,0.6656336,0.5076562,13.3,42.3,0.3440328,21.79999,0,0,0,0,0.4438205,0.3809627,0.8583712,0,0,0,0,0,0,0,0,0,0,0,0
6.571068,Hold,-12,24,0.0763053,0.9851637,0.4375519,-0.03020504,0.6656336,0.5076562,13.3,42.3,0.3440328,21.79999,0,0,0,0,0.4438205,0.3809627,0.8583712,0,0,0,0,0,0,0,0,0,0,0,0
6.655693,Hold,-12,24,0.0763053,0.9851637,0.4375519,-0.03020504,0.6656336,0.5076562,13.3,42.3,0.3440328,21.79999,0,0,0,0,0.4438205,0.3809627,0.8583712,0,0,0,0,0,0,0,0,0,0,0,0
6.771629,Hold,-12,24,0.0763053,0.9851637,0.4375519,-0.03020504,0.6656336,0.5076562,13.3,42.3,0.3440328,21.79999,0,0,0,0,0.4438205,0.3809627,0.8583712,0,0,0,0,0,0,0,0,0,0,0,0
7.000786,Hold,-12,24,0.0763053,0.9851637,0.4375519,-0.03020504,0.6656336,0.5076562,13.3,42.3,0.3440328,21.79999,0,0,0,0,0.4438205,0.3809627,0.8583712,0,0,0,0,0,0,0,0,0,0,0,0
