Timestamp,TargetShoulderPitch,TargetElbowAngle,TargetPosX,TargetPosY,TargetPosZ,ActualPosX,ActualPosY,ActualPosZ,ActualShoulderPitch,ActualElbowAngle,PositionError,JointSpaceError,ShoulderPitchVel,ElbowVel,ShoulderPitchJerk,ElbowJerk,PathLength,OptimalPathLength,PathEfficiency
0.0066185,0,92,-0.1357563,0.1031225,0.03413492,0.264,0.2387001,0.4295652,6,0,0.5784042,49,906.6458,0,0,0,0.90625,0.8882393,0.9801261
0.01258087,0,92,-0.1357563,0.1031225,0.03413492,0.264,0.2387001,0.4295652,6,0,0.5784042,49,0,0,0,0,0.90625,0.8882393,0.9801261
0.01560974,0,92,-0.1357563,0.1031225,0.03413492,0.264,0.2387001,0.4295652,6,0,0.5784042,49,0,0,0,0,0.90625,0.8882393,0.9801261
0.0184021,0,92,-0.1357563,0.1031225,0.03413492,0.264,0.2387001,0.4295652,6,0,0.5784042,49,0,0,0,0,0.90625,0.8882393,0.9801261
0.02295303,0,92,-0.1357563,0.1031225,0.03413492,0.264,0.2387001,0.4295652,6,0,0.5784042,49,0,0,0,0,0.90625,0.8882393,0.9801261
0.02627563,0,92,-0.1357563,0.1031225,0.03413492,0.264,0.2387001,0.4295652,6,0,0.5784042,49,0,0,0,0,0.90625,0.8882393,0.9801261
0.02938461,0,92,-0.1357563,0.1031225,0.03413492,0.264,0.2387001,0.4295652,6,0,0.5784042,49,0,0,0,0,0.90625,0.8882393,0.9801261
0.03252029,0,92,-0.1357563,0.1031225,0.03413492,0.264,0.2387001,0.4295652,6,0,0.5784042,49,0,0,0,0,0.90625,0.8882393,0.9801261
0.03587341,0,92,-0.1357563,0.1031225,0.03413492,0.264,0.2387001,0.4295652,6,0,0.5784042,49,0,0,0,0,0.90625,0.8882393,0.9801261
0.04034805,0,92,-0.1357563,0.1031225,0.03413492,0.264,0.2387001,0.4295652,6,0,0.5784042,49,0,0,0,0,0.90625,0.8882393,0.9801261
0.04452515,0,92,-0.1357563,0.1031225,0.03413492,0.264,0.2387001,0.4295652,6,0,0.5784042,49,0,0,0,0,0.90625,0.8882393,0.9801261
0.04671478,0,92,-0.1357563,0.1031225,0.03413492,0.264,0.2387001,0.4295652,6,0,0.5784042,49,0,0,0,0,0.90625,0.8882393,0.9801261
0.04916763,0,92,-0.1357563,0.1031225,0.03413492,0.264,0.2387001,0.4295652,6,0,0.5784042,49,0,0,0,0,0.90625,0.8882393,0.9801261
0.05123901,0,92,-0.1357563,0.1031225,0.03413492,0.264,0.2387001,0.4295652,6,0,0.5784042,49,0,0,0,0,0.90625,0.8882393,0.9801261
0.05417252,0,92,-0.1357563,0.1031225,0.03413492,0.264,0.2387001,0.4295652,6,0,0.5784042,49,0,0,0,0,0.90625,0.8882393,0.9801261
0.05673599,0,92,-0.1357563,0.1031225,0.03413492,0.264,0.2387001,0.4295652,6,0,0.5784042,49,0,0,0,0,0.90625,0.8882393,0.9801261
0.0594635,0,92,-0.1357563,0.1031225,0.03413492,0.264,0.2387001,0.4295652,6,0,0.5784042,49,0,0,0,0,0.90625,0.8882393,0.9801261
0.06242371,0,92,-0.1357563,0.1031225,0.03413492,0.264,0.2387001,0.4295652,6,0,0.5784042,49,0,0,0,0,0.90625,0.8882393,0.9801261
0.06486511,0,92,-0.1357563,0.1031225,0.03413492,0.264,0.2387001,0.4295652,6,0,0.5784042,49,0,0,0,0,0.90625,0.8882393,0.9801261
0.06690979,0,92,-0.1357563,0.1031225,0.03413492,0.264,0.2387001,0.4295652,6,0,0.5784042,49,0,0,0,0,0.90625,0.8882393,0.9801261
0.06955719,0,92,-0.1357563,0.1031225,0.03413492,0.264,0.2387001,0.4295652,6,0,0.5784042,49,0,0,0,0,0.90625,0.8882393,0.9801261
0.07175827,0,92,-0.1357563,0.1031225,0.03413492,0.264,0.2387001,0.4295652,6,0,0.5784042,49,0,0,0,0,0.90625,0.8882393,0.9801261
0.07384491,0,92,-0.1357563,0.1031225,0.03413492,0.264,0.2387001,0.4295652,6,0,0.5784042,49,0,0,0,0,0.90625,0.8882393,0.9801261
0.07587051,0,92,-0.1357563,0.1031225,0.03413492,0.264,0.2387001,0.4295652,6,0,0.5784042,49,0,0,0,0,0.90625,0.8882393,0.9801261
0.07983017,0,92,-0.1357563,0.1031225,0.03413492,0.264,0.2387001,0.4295652,6,0,0.5784042,49,0,0,0,0,0.90625,0.8882393,0.9801261
0.08216095,0,92,-0.1357563,0.1031225,0.03413492,0.264,0.2387001,0.4295652,6,0,0.5784042,49,0,0,0,0,0.90625,0.8882393,0.9801261
0.08462143,0,92,-0.1357563,0.1031225,0.03413492,0.264,0.2387001,0.4295652,6,0,0.5784042,49,0,0,0,0,0.90625,0.8882393,0.9801261
0.08670044,0,92,-0.1357563,0.1031225,0.03413492,0.264,0.2387001,0.4295652,6,0,0.5784042,49,0,0,0,0,0.90625,0.8882393,0.9801261
0.08885193,0,92,-0.1357563,0.1031225,0.03413492,0.264,0.2387001,0.4295652,6,0,0.5784042,49,0,0,0,0,0.90625,0.8882393,0.9801261
0.09090424,0,92,-0.1357563,0.1031225,0.03413492,0.264,0.2387001,0.4295652,6,0,0.5784042,49,0,0,0,0,0.90625,0.8882393,0.9801261
0.09324265,0,92,-0.1357563,0.1031225,0.03413492,0.264,0.2387001,0.4295652,6,0,0.5784042,49,0,0,0,0,0.90625,0.8882393,0.9801261
0.09538269,0,92,-0.1357563,0.1031225,0.03413492,0.264,0.2387001,0.4295652,6,0,0.5784042,49,0,0,0,0,0.90625,0.8882393,0.9801261
0.09729767,0,92,-0.1357563,0.1031225,0.03413492,0.264,0.2387001,0.4295652,6,0,0.5784042,49,0,0,0,0,0.90625,0.8882393,0.9801261
0.09946442,0,92,-0.1357563,0.1031225,0.03413492,0.264,0.2387001,0.4295652,6,0,0.5784042,49,0,0,0,0,0.90625,0.8882393,0.9801261
0.1018715,0,92,-0.1357563,0.1031225,0.03413492,0.264,0.2387001,0.4295652,6,0,0.5784042,49,0,0,0,0,0.90625,0.8882393,0.9801261
0.1038132,0,92,-0.1357563,0.1031225,0.03413492,0.264,0.2387001,0.4295652,6,0,0.5784042,49,0,0,0,0,0.90625,0.8882393,0.9801261
0.1057968,0,92,-0.1357563,0.1031225,0.03413492,0.264,0.2387001,0.4295652,6,0,0.5784042,49,0,0,0,0,0.90625,0.8882393,0.9801261
0.1077576,0,92,-0.1357563,0.1031225,0.03413492,0.264,0.2387001,0.4295652,6,0,0.5784042,49,0,0,0,0,0.90625,0.8882393,0.9801261
0.1100922,0,92,-0.1357563,0.1031225,0.03413492,0.264,0.2387001,0.4295652,6,0,0.5784042,49,0,0,0,0,0.90625,0.8882393,0.9801261
0.1130943,0,92,-0.1357563,0.1031225,0.03413492,0.264,0.2387001,0.4295652,6,0,0.5784042,49,0,0,0,0,0.90625,0.8882393,0.9801261
0.1156693,0,92,-0.1357563,0.1031225,0.03413492,0.264,0.2387001,0.4295652,6,0,0.5784042,49,0,0,0,0,0.90625,0.8882393,0.9801261
0.1179008,0,92,-0.1357563,0.1031225,0.03413492,0.264,0.2387001,0.4295652,6,0,0.5784042,49,0,0,0,0,0.90625,0.8882393,0.9801261
0.1198349,0,92,-0.1357563,0.1031225,0.03413492,0.264,0.2387001,0.4295652,6,0,0.5784042,49,0,0,0,0,0.90625,0.8882393,0.9801261
0.1222763,0,92,-0.1357563,0.1031225,0.03413492,0.264,0.2387001,0.4295652,6,0,0.5784042,49,0,0,0,0,0.90625,0.8882393,0.9801261
0.1243973,0,92,-0.1357563,0.1031225,0.03413492,0.264,0.2387001,0.4295652,6,0,0.5784042,49,0,0,0,0,0.90625,0.8882393,0.9801261
0.1266289,0,92,-0.1357563,0.1031225,0.03413492,0.264,0.2387001,0.4295652,6,0,0.5784042,49,0,0,0,0,0.90625,0.8882393,0.9801261
0.1287766,0,92,-0.1357563,0.1031225,0.03413492,0.264,0.2387001,0.4295652,6,0,0.5784042,49,0,0,0,0,0.90625,0.8882393,0.9801261
0.1311455,0,92,-0.1357563,0.1031225,0.03413492,0.264,0.2387001,0.4295652,6,0,0.5784042,49,0,0,0,0,0.90625,0.8882393,0.9801261
0.1333504,0,92,-0.1357563,0.1031225,0.03413492,0.264,0.2387001,0.4295652,6,0,0.5784042,49,0,0,0,0,0.90625,0.8882393,0.9801261
