Timestamp,TargetShoulderPitch,TargetElbowAngle,TargetPosX,TargetPosY,TargetPosZ,ActualPosX,ActualPosY,ActualPosZ,ActualShoulderPitch,ActualElbowAngle,PositionError,JointSpaceError,ShoulderPitchVel,ElbowVel,ShoulderPitchJerk,ElbowJerk,PathLength,OptimalPathLength,PathEfficiency
0.1004562,-12,24,0.1013053,0.4241567,0.2660375,0.264,-0.6536835,0.2716394,75,0,1.090064,55.5,0,0,0,0,0,1.090064,1090.064
0.1026745,-12,24,0.1013053,0.4241567,0.2660375,0.264,-0.6536835,0.2716394,75,0,1.090064,55.5,0,0,0,0,0,1.090064,1090.064
0.1049957,-12,24,0.1013053,0.4241567,0.2660375,0.264,-0.6536835,0.2716394,75,0,1.090064,55.5,0,0,0,0,0,1.090064,1090.064
0.107338,-12,24,0.1013053,0.4241567,0.2660375,0.264,-0.6536835,0.2716394,75,0,1.090064,55.5,0,0,0,0,0,1.090064,1090.064
0.1097088,-12,24,0.1013053,0.4241567,0.2660375,0.264,-0.6536835,0.2716394,75,0,1.090064,55.5,0,0,0,0,0,1.090064,1090.064
0.1122303,-12,24,0.1013053,0.4241567,0.2660375,0.264,-0.6536835,0.2716394,75,0,1.090064,55.5,0,0,0,0,0,1.090064,1090.064
0.1150036,-12,24,0.1013053,0.4241567,0.2660375,0.264,-0.6536835,0.2716394,75,0,1.090064,55.5,0,0,0,0,0,1.090064,1090.064
0.1172466,-12,24,0.1013053,0.4241567,0.2660375,0.264,-0.6536835,0.2716394,75,0,1.090064,55.5,0,0,0,0,0,1.090064,1090.064
0.1196289,-12,24,0.1013053,0.4241567,0.2660375,0.264,-0.6536835,0.2716394,75,0,1.090064,55.5,0,0,0,0,0,1.090064,1090.064
0.1230545,-12,24,0.1013053,0.4241567,0.2660375,0.264,-0.6536835,0.2716394,75,0,1.090064,55.5,0,0,0,0,0,1.090064,1090.064
0.1257305,-12,24,0.1013053,0.4241567,0.2660375,0.264,-0.6536835,0.2716394,75,0,1.090064,55.5,0,0,0,0,0,1.090064,1090.064
0.1330242,-12,24,0.1013053,0.4241567,0.2660375,0.264,-0.6536835,0.2716394,75,0,1.090064,55.5,0,0,0,0,0,1.090064,1090.064
0.1368561,-12,24,0.1013053,0.4241567,0.2660375,0.264,-0.6536835,0.2716394,75,0,1.090064,55.5,0,0,0,0,0,1.090064,1090.064
0.1408863,-12,24,0.1013053,0.4241567,0.2660375,0.264,-0.6536835,0.2716394,75,0,1.090064,55.5,0,0,0,0,0,1.090064,1090.064
0.1442127,-12,24,0.1013053,0.4241567,0.2660375,0.264,-0.6536835,0.2716394,75,0,1.090064,55.5,0,0,0,0,0,1.090064,1090.064
0.1476994,-12,24,0.1013053,0.4241567,0.2660375,0.264,-0.6536835,0.2716394,75,0,1.090064,55.5,0,0,0,0,0,1.090064,1090.064
0.1513824,-12,24,0.1013053,0.4241567,0.2660375,0.264,-0.6536835,0.2716394,75,0,1.090064,55.5,0,0,0,0,0,1.090064,1090.064
0.1546593,-12,24,0.1013053,0.4241567,0.2660375,0.264,-0.6536835,0.2716394,75,0,1.090064,55.5,0,0,0,0,0,1.090064,1090.064
0.1578026,-12,24,0.1013053,0.4241567,0.2660375,0.264,-0.6536835,0.2716394,75,0,1.090064,55.5,0,0,0,0,0,1.090064,1090.064
0.160759,-12,24,0.1013053,0.4241567,0.2660375,0.264,-0.6536835,0.2716394,75,0,1.090064,55.5,0,0,0,0,0,1.090064,1090.064
0.1640968,-12,24,0.1013053,0.4241567,0.2660375,0.264,-0.6536835,0.2716394,75,0,1.090064,55.5,0,0,0,0,0,1.090064,1090.064
0.1669044,-12,24,0.1013053,0.4241567,0.2660375,0.264,-0.6536835,0.2716394,75,0,1.090064,55.5,0,0,0,0,0,1.090064,1090.064
0.1690445,-12,24,0.1013053,0.4241567,0.2660375,0.264,-0.6536835,0.2716394,75,0,1.090064,55.5,0,0,0,0,0,1.090064,1090.064
0.17243,-12,24,0.1013053,0.4241567,0.2660375,0.264,-0.6536835,0.2716394,75,0,1.090064,55.5,0,0,0,0,0,1.090064,1090.064
0.1755524,-12,24,0.1013053,0.4241567,0.2660375,0.264,-0.6536835,0.2716394,75,0,1.090064,55.5,0,0,0,0,0,1.090064,1090.064
0.1822643,-12,24,0.1013053,0.4241567,0.2660375,0.264,-0.6536835,0.2716394,75,0,1.090064,55.5,0,0,0,0,0,1.090064,1090.064
0.1845303,-12,24,0.1013053,0.4241567,0.2660375,0.264,-0.6536835,0.2716394,75,0,1.090064,55.5,0,0,0,0,0,1.090064,1090.064
0.1878452,-12,24,0.1013053,0.4241567,0.2660375,0.264,-0.6536835,0.2716394,75,0,1.090064,55.5,0,0,0,0,0,1.090064,1090.064
0.1900883,-12,24,0.1013053,0.4241567,0.2660375,0.264,-0.6536835,0.2716394,75,0,1.090064,55.5,0,0,0,0,0,1.090064,1090.064
0.192461,-12,24,0.1013053,0.4241567,0.2660375,0.264,-0.6536835,0.2716394,75,0,1.090064,55.5,0,0,0,0,0,1.090064,1090.064
0.1965504,-12,24,0.1013053,0.4241567,0.2660375,0.264,-0.6536835,0.2716394,75,0,1.090064,55.5,0,0,0,0,0,1.090064,1090.064
0.1988125,-12,24,0.1013053,0.4241567,0.2660375,0.264,-0.6536835,0.2716394,75,0,1.090064,55.5,0,0,0,0,0,1.090064,1090.064
0.2011032,-12,24,0.1013053,0.4241567,0.2660375,0.264,-0.6536835,0.2716394,75,0,1.090064,55.5,0,0,0,0,0,1.090064,1090.064
0.2033749,-12,24,0.1013053,0.4241567,0.2660375,0.264,-0.6536835,0.2716394,75,0,1.090064,55.5,0,0,0,0,0,1.090064,1090.064
0.2056923,-12,24,0.1013053,0.4241567,0.2660375,0.264,-0.6536835,0.2716394,75,0,1.090064,55.5,0,0,0,0,0,1.090064,1090.064
0.2080879,-12,24,0.1013053,0.4241567,0.2660375,0.264,-0.6536835,0.2716394,75,0,1.090064,55.5,0,0,0,0,0,1.090064,1090.064
0.2115173,-12,24,0.1013053,0.4241567,0.2660375,0.264,-0.6536835,0.2716394,75,0,1.090064,55.5,0,0,0,0,0,1.090064,1090.064
0.2146454,-12,24,0.1013053,0.4241567,0.2660375,0.264,-0.6536835,0.2716394,75,0,1.090064,55.5,0,0,0,0,0,1.090064,1090.064
0.2184753,-12,24,0.1013053,0.4241567,0.2660375,0.264,-0.6536835,0.2716394,75,0,1.090064,55.5,0,0,0,0,0,1.090064,1090.064
0.2207336,-12,24,0.1013053,0.4241567,0.2660375,0.264,-0.6536835,0.2716394,75,0,1.090064,55.5,0,0,0,0,0,1.090064,1090.064
0.2249699,-12,24,0.1013053,0.4241567,0.2660375,0.264,-0.6536835,0.2716394,75,0,1.090064,55.5,0,0,0,0,0,1.090064,1090.064
0.2272663,-12,24,0.1013053,0.4241567,0.2660375,0.264,-0.6536835,0.2716394,75,0,1.090064,55.5,0,0,0,0,0,1.090064,1090.064
0.2300167,-12,24,0.1013053,0.4241567,0.2660375,0.264,-0.6536835,0.2716394,75,0,1.090064,55.5,0,0,0,0,0,1.090064,1090.064
0.2333889,-12,24,0.1013053,0.4241567,0.2660375,0.264,-0.6536835,0.2716394,75,0,1.090064,55.5,0,0,0,0,0,1.090064,1090.064
0.236042,-12,24,0.1013053,0.4241567,0.2660375,0.264,-0.6536835,0.2716394,75,0,1.090064,55.5,0,0,0,0,0,1.090064,1090.064
0.239687,-12,24,0.1013053,0.4241567,0.2660375,0.264,-0.6536835,0.2716394,75,0,1.090064,55.5,0,0,0,0,0,1.090064,1090.064
0.2420464,-12,24,0.1013053,0.4241567,0.2660375,0.264,-0.6536835,0.2716394,75,0,1.090064,55.5,0,0,0,0,0,1.090064,1090.064
0.2458019,-12,24,0.1013053,0.4241567,0.2660375,0.264,-0.6536835,0.2716394,75,0,1.090064,55.5,0,0,0,0,0,1.090064,1090.064
0.2488804,-12,24,0.1013053,0.4241567,0.2660375,0.264,-0.6536835,0.2716394,75,0,1.090064,55.5,0,0,0,0,0,1.090064,1090.064
0.2512417,-12,24,0.1013053,0.4241567,0.2660375,0.264,-0.6536835,0.2716394,75,0,1.090064,55.5,0,0,0,0,0,1.090064,1090.064
0.2539234,-12,24,0.1013053,0.4241567,0.2660375,0.264,-0.6536835,0.2716394,75,0,1.090064,55.5,0,0,0,0,0,1.090064,1090.064
0.2566242,-12,24,0.1013053,0.4241567,0.2660375,0.264,-0.6536835,0.2716394,75,0,1.090064,55.5,0,0,0,0,0,1.090064,1090.064
0.2589588,-12,24,0.1013053,0.4241567,0.2660375,0.264,-0.6536835,0.2716394,75,0,1.090064,55.5,0,0,0,0,0,1.090064,1090.064
0.2619762,-12,24,0.1013053,0.4241567,0.2660375,0.264,-0.6536835,0.2716394,75,0,1.090064,55.5,0,0,0,0,0,1.090064,1090.064
0.2645741,-12,24,0.1013053,0.4241567,0.2660375,0.264,-0.6536835,0.2716394,75,0,1.090064,55.5,0,0,0,0,0,1.090064,1090.064
0.269701,-12,24,0.1013053,0.4241567,0.2660375,0.264,-0.6536835,0.2716394,75,0,1.090064,55.5,0,0,0,0,0,1.090064,1090.064
0.2763138,-12,24,0.1013053,0.4241567,0.2660375,0.264,0.05955685,0.4867862,19.5,0,0.4562155,27.75,-8390.53,0,0,0,0.7449832,1.090064,1.463207
0.2795486,-12,24,0.1013053,0.4241567,0.2660375,0.264,0.05955685,0.4867862,19.5,0,0.4562155,27.75,0,0,0,0,0.7449832,1.090064,1.463207
0.2819557,-12,24,0.1013053,0.4241567,0.2660375,0.264,0.05955685,0.4867862,19.5,0,0.4562155,27.75,0,0,0,0,0.7449832,1.090064,1.463207
0.2844925,-12,24,0.1013053,0.4241567,0.2660375,0.264,0.05955685,0.4867862,19.5,0,0.4562155,27.75,0,0,0,0,0.7449832,1.090064,1.463207
0.2869453,-12,24,0.1013053,0.4241567,0.2660375,0.264,0.05955685,0.4867862,19.5,0,0.4562155,27.75,0,0,0,0,0.7449832,1.090064,1.463207
0.2892151,-12,24,0.1013053,0.4241567,0.2660375,0.264,0.05955685,0.4867862,19.5,0,0.4562155,27.75,0,0,0,0,0.7449832,1.090064,1.463207
0.2914467,-12,24,0.1013053,0.4241567,0.2660375,0.264,0.05955685,0.4867862,19.5,0,0.4562155,27.75,0,0,0,0,0.7449832,1.090064,1.463207
0.293972,-12,24,0.1013053,0.4241567,0.2660375,0.264,0.05955685,0.4867862,19.5,0,0.4562155,27.75,0,0,0,0,0.7449832,1.090064,1.463207
0.2976151,-12,24,0.1013053,0.4241567,0.2660375,0.264,0.05955685,0.4867862,19.5,0,0.4562155,27.75,0,0,0,0,0.7449832,1.090064,1.463207
0.3012447,-12,24,0.1013053,0.4241567,0.2660375,0.264,0.05955685,0.4867862,19.5,0,0.4562155,27.75,0,0,0,0,0.7449832,1.090064,1.463207
0.3064976,-12,24,0.1013053,0.4241567,0.2660375,0.264,0.05955685,0.4867862,19.5,0,0.4562155,27.75,0,0,0,0,0.7449832,1.090064,1.463207
0.308754,-12,24,0.1013053,0.4241567,0.2660375,0.264,0.05955685,0.4867862,19.5,0,0.4562155,27.75,0,0,0,0,0.7449832,1.090064,1.463207
0.3109417,-12,24,0.1013053,0.4241567,0.2660375,0.264,0.05955685,0.4867862,19.5,0,0.4562155,27.75,0,0,0,0,0.7449832,1.090064,1.463207
0.3142376,-12,24,0.1013053,0.4241567,0.2660375,0.264,0.05955685,0.4867862,19.5,0,0.4562155,27.75,0,0,0,0,0.7449832,1.090064,1.463207
0.3172207,-12,24,0.1013053,0.4241567,0.2660375,0.264,0.05955685,0.4867862,19.5,0,0.4562155,27.75,0,0,0,0,0.7449832,1.090064,1.463207
0.3195629,-12,24,0.1013053,0.4241567,0.2660375,0.264,0.05955685,0.4867862,19.5,0,0.4562155,27.75,0,0,0,0,0.7449832,1.090064,1.463207
0.3219166,-12,24,0.1013053,0.4241567,0.2660375,0.264,0.05955685,0.4867862,19.5,0,0.4562155,27.75,0,0,0,0,0.7449832,1.090064,1.463207
0.3242512,-12,24,0.1013053,0.4241567,0.2660375,0.264,0.05955685,0.4867862,19.5,0,0.4562155,27.75,0,0,0,0,0.7449832,1.090064,1.463207
0.326704,-12,24,0.1013053,0.4241567,0.2660375,0.264,0.05955685,0.4867862,19.5,0,0.4562155,27.75,0,0,0,0,0.7449832,1.090064,1.463207
0.3292484,-12,24,0.1013053,0.4241567,0.2660375,0.264,0.05955685,0.4867862,19.5,0,0.4562155,27.75,0,0,0,0,0.7449832,1.090064,1.463207
0.3320866,-12,24,0.1013053,0.4241567,0.2660375,0.264,0.05955685,0.4867862,19.5,0,0.4562155,27.75,0,0,0,0,0.7449832,1.090064,1.463207
0.3349895,-12,24,0.1013053,0.4241567,0.2660375,0.264,0.05955685,0.4867862,19.5,0,0.4562155,27.75,0,0,0,0,0.7449832,1.090064,1.463207
0.3374977,-12,24,0.1013053,0.4241567,0.2660375,0.264,0.05955685,0.4867862,19.5,0,0.4562155,27.75,0,0,0,0,0.7449832,1.090064,1.463207
0.3397694,-12,24,0.1013053,0.4241567,0.2660375,0.264,0.05955685,0.4867862,19.5,0,0.4562155,27.75,0,0,0,0,0.7449832,1.090064,1.463207
0.3420258,-12,24,0.1013053,0.4241567,0.2660375,0.264,0.05955685,0.4867862,19.5,0,0.4562155,27.75,0,0,0,0,0.7449832,1.090064,1.463207
0.3443356,-12,24,0.1013053,0.4241567,0.2660375,0.264,0.05955685,0.4867862,19.5,0,0.4562155,27.75,0,0,0,0,0.7449832,1.090064,1.463207
0.3475456,-12,24,0.1013053,0.4241567,0.2660375,0.264,0.05955685,0.4867862,19.5,0,0.4562155,27.75,0,0,0,0,0.7449832,1.090064,1.463207
0.350172,-12,24,0.1013053,0.4241567,0.2660375,0.264,0.05955685,0.4867862,19.5,0,0.4562155,27.75,0,0,0,0,0.7449832,1.090064,1.463207
0.3526039,-12,24,0.1013053,0.4241567,0.2660375,0.264,0.05955685,0.4867862,19.5,0,0.4562155,27.75,0,0,0,0,0.7449832,1.090064,1.463207
0.3552437,-12,24,0.1013053,0.4241567,0.2660375,0.264,0.05955685,0.4867862,19.5,0,0.4562155,27.75,0,0,0,0,0.7449832,1.090064,1.463207
0.3574123,-12,24,0.1013053,0.4241567,0.2660375,0.264,0.05955685,0.4867862,19.5,0,0.4562155,27.75,0,0,0,0,0.7449832,1.090064,1.463207
0.3595543,-12,24,0.1013053,0.4241567,0.2660375,0.264,0.05955685,0.4867862,19.5,0,0.4562155,27.75,0,0,0,0,0.7449832,1.090064,1.463207
0.362011,-12,24,0.1013053,0.4241567,0.2660375,0.264,0.05955685,0.4867862,19.5,0,0.4562155,27.75,0,0,0,0,0.7449832,1.090064,1.463207
0.3645096,-12,24,0.1013053,0.4241567,0.2660375,0.264,0.05955685,0.4867862,19.5,0,0.4562155,27.75,0,0,0,0,0.7449832,1.090064,1.463207
0.3667412,-12,24,0.1013053,0.4241567,0.2660375,0.264,0.05955685,0.4867862,19.5,0,0.4562155,27.75,0,0,0,0,0.7449832,1.090064,1.463207
0.3690224,-12,24,0.1013053,0.4241567,0.2660375,0.264,0.05955685,0.4867862,19.5,0,0.4562155,27.75,0,0,0,0,0.7449832,1.090064,1.463207
0.3712387,-12,24,0.1013053,0.4241567,0.2660375,0.264,0.05955685,0.4867862,19.5,0,0.4562155,27.75,0,0,0,0,0.7449832,1.090064,1.463207
0.3738804,-12,24,0.1013053,0.4241567,0.2660375,0.264,0.05955685,0.4867862,19.5,0,0.4562155,27.75,0,0,0,0,0.7449832,1.090064,1.463207
0.3769913,-12,24,0.1013053,0.4241567,0.2660375,0.264,0.05955685,0.4867862,19.5,0,0.4562155,27.75,0,0,0,0,0.7449832,1.090064,1.463207
0.3800735,-12,24,0.1013053,0.4241567,0.2660375,0.264,0.05955685,0.4867862,19.5,0,0.4562155,27.75,0,0,0,0,0.7449832,1.090064,1.463207
0.3827343,-12,24,0.1013053,0.4241567,0.2660375,0.264,0.05955685,0.4867862,19.5,0,0.4562155,27.75,0,0,0,0,0.7449832,1.090064,1.463207
0.3849773,-12,24,0.1013053,0.4241567,0.2660375,0.264,0.05955685,0.4867862,19.5,0,0.4562155,27.75,0,0,0,0,0.7449832,1.090064,1.463207
0.3872261,-12,24,0.1013053,0.4241567,0.2660375,0.264,0.05955685,0.4867862,19.5,0,0.4562155,27.75,0,0,0,0,0.7449832,1.090064,1.463207
0.395752,-12,24,0.1013053,0.4241567,0.2660375,0.264,0.05955685,0.4867862,19.5,0,0.4562155,27.75,0,0,0,0,0.7449832,1.090064,1.463207
0.4052677,-12,24,0.1013053,0.4241567,0.2660375,0.264,0.05955685,0.4867862,19.5,0,0.4562155,27.75,0,0,0,0,0.7449832,1.090064,1.463207
0.4142361,-12,24,0.1013053,0.4241567,0.2660375,0.264,0.06640495,0.4854284,19,0,0.450098,27.5,-55.74882,0,0,0,0.7519646,1.090064,1.449622
0.4227543,-12,24,0.1013053,0.4241567,0.2660375,0.264,0.07597173,0.4834273,18.3,0,0.4415435,27.14999,-82.179,0,0,0,0.7617384,1.090064,1.431022
0.4313545,-12,24,0.1013053,0.4241567,0.2660375,0.264,0.0827897,0.4819265,17.8,0,0.4354412,26.89999,-58.14089,0,0,0,0.7687196,1.090064,1.418026
0.4402885,-12,24,0.1013053,0.4241567,0.2660375,0.264,0.08959449,0.4803662,17.3,0,0.4293463,26.64999,-55.9666,0,0,0,0.775701,1.090064,1.405264
0.4498825,-12,24,0.1013053,0.4241567,0.2660375,0.264,0.09909766,0.4780822,16.6,0,0.4208276,26.3,-72.95226,0,0,0,0.7854748,1.090064,1.387778
0.4581604,-12,24,0.1013053,0.4241567,0.2660375,0.264,0.1099233,0.47533,15.8,0,0.411115,25.89999,-96.64756,0,0,0,0.7966448,1.090064,1.368319
0.4667568,-12,24,0.1013053,0.4241567,0.2660375,0.264,0.1153214,0.4738973,15.4,0,0.406269,25.7,-46.52901,0,0,0,0.8022298,1.090064,1.358793
0.4747829,-12,24,0.1013053,0.4241567,0.2660375,0.264,0.1193634,0.472798,15.1,0,0.4026393,25.55,-37.37749,0,0,0,0.8064186,1.090064,1.351735
0.4836311,-12,24,0.1013053,0.4241567,0.2660375,0.264,0.1220549,0.4720535,14.9,0,0.400222,25.45,-22.60713,0,0,0,0.8092111,1.090064,1.34707
0.4900284,-12,24,0.1013053,0.4241567,0.2660375,0.264,0.126087,0.470919,14.6,0,0.3965999,25.3,-46.8932,0,0,0,0.8133999,1.090064,1.340133
0.4922943,-12,24,0.1013053,0.4241567,0.2660375,0.264,0.126087,0.470919,14.6,0,0.3965999,25.3,0,0,0,0,0.8133999,1.090064,1.340133
0.4953194,-12,24,0.1013053,0.4241567,0.2660375,0.264,0.126087,0.470919,14.6,0,0.3965999,25.3,0,0,0,0,0.8133999,1.090064,1.340133
0.4978333,-12,24,0.1013053,0.4241567,0.2660375,0.264,0.126087,0.470919,14.6,0,0.3965999,25.3,0,0,0,0,0.8133999,1.090064,1.340133
0.5003414,-12,24,0.1013053,0.4241567,0.2660375,0.264,0.126087,0.470919,14.6,0,0.3965999,25.3,0,0,0,0,0.8133999,1.090064,1.340133
0.5026951,-12,24,0.1013053,0.4241567,0.2660375,0.264,0.126087,0.470919,14.6,0,0.3965999,25.3,0,0,0,0,0.8133999,1.090064,1.340133
0.5049572,-12,24,0.1013053,0.4241567,0.2660375,0.264,0.126087,0.470919,14.6,0,0.3965999,25.3,0,0,0,0,0.8133999,1.090064,1.340133
0.5071201,-12,24,0.1013053,0.4241567,0.2660375,0.264,0.126087,0.470919,14.6,0,0.3965999,25.3,0,0,0,0,0.8133999,1.090064,1.340133
0.5093174,-12,24,0.1013053,0.4241567,0.2660375,0.264,0.126087,0.470919,14.6,0,0.3965999,25.3,0,0,0,0,0.8133999,1.090064,1.340133
0.5119076,-12,24,0.1013053,0.4241567,0.2660375,0.264,0.126087,0.470919,14.6,0,0.3965999,25.3,0,0,0,0,0.8133999,1.090064,1.340133
0.5147552,-12,24,0.1013053,0.4241567,0.2660375,0.264,0.126087,0.470919,14.6,0,0.3965999,25.3,0,0,0,0,0.8133999,1.090064,1.340133
0.5176792,-12,24,0.1013053,0.4241567,0.2660375,0.264,0.126087,0.470919,14.6,0,0.3965999,25.3,0,0,0,0,0.8133999,1.090064,1.340133
0.5203972,-12,24,0.1013053,0.4241567,0.2660375,0.264,0.126087,0.470919,14.6,0,0.3965999,25.3,0,0,0,0,0.8133999,1.090064,1.340133
0.5227909,-12,24,0.1013053,0.4241567,0.2660375,0.264,0.126087,0.470919,14.6,0,0.3965999,25.3,0,0,0,0,0.8133999,1.090064,1.340133
0.5254116,-12,24,0.1013053,0.4241567,0.2660375,0.264,0.126087,0.470919,14.6,0,0.3965999,25.3,0,0,0,0,0.8133999,1.090064,1.340133
0.5278645,-12,24,0.1013053,0.4241567,0.2660375,0.264,0.126087,0.470919,14.6,0,0.3965999,25.3,0,0,0,0,0.8133999,1.090064,1.340133
0.531004,-12,24,0.1013053,0.4241567,0.2660375,0.264,0.126087,0.470919,14.6,0,0.3965999,25.3,0,0,0,0,0.8133999,1.090064,1.340133
0.5337734,-12,24,0.1013053,0.4241567,0.2660375,0.264,0.126087,0.470919,14.6,0,0.3965999,25.3,0,0,0,0,0.8133999,1.090064,1.340133
0.5366116,-12,24,0.1013053,0.4241567,0.2660375,0.264,0.126087,0.470919,14.6,0,0.3965999,25.3,0,0,0,0,0.8133999,1.090064,1.340133
0.5388031,-12,24,0.1013053,0.4241567,0.2660375,0.264,0.126087,0.470919,14.6,0,0.3965999,25.3,0,0,0,0,0.8133999,1.090064,1.340133
0.5410442,-12,24,0.1013053,0.4241567,0.2660375,0.264,0.126087,0.470919,14.6,0,0.3965999,25.3,0,0,0,0,0.8133999,1.090064,1.340133
0.5432854,-12,24,0.1013053,0.4241567,0.2660375,0.264,0.126087,0.470919,14.6,0,0.3965999,25.3,0,0,0,0,0.8133999,1.090064,1.340133
