Timestamp,Phase,TargetShoulderPitch,TargetElbowAngle,TargetPosX,TargetPosY,TargetPosZ,ActualPosX,ActualPosY,ActualPosZ,ActualShoulderPitch,ActualElbowAngle,PositionError,JointSpaceError,ShoulderPitchVel,ElbowVel,ShoulderPitchJerk,ElbowJerk,PathLength,OptimalPathLength,PathEfficiency,EMGRawCh1,EMGRawCh2,EMGRawCh3,EMGRawCh4,EMGFilteredCh1,EMGFilteredCh2,EMGFilteredCh3,EMGFilteredCh4,EMGNormalizedCh1,EMGNormalizedCh2,EMGNormalizedCh3,EMGNormalizedCh4
0.216217,InitialFreeze,42,118,-0.114179,0.462479,0.02920035,0.239,-0.08831209,0.3404917,75,0,0.7245747,75.5,346.8736,0,0,0,0,0.7245747,724.5746,0,0,0,0,0,0,0,0,0,0,0,0
0.3347969,InitialFreeze,42,118,-0.114179,0.462479,0.02920035,0.239,-0.08831209,0.3404917,75,0,0.7245747,75.5,0,0,0,0,0,0.7245747,724.5746,0,0,0,0,0,0,0,0,0,0,0,0
0.5212936,InitialFreeze,42,118,-0.114179,0.462479,0.02920035,0.239,-0.08831209,0.3404917,75,0,0.7245747,75.5,0,0,0,0,0,0.7245747,724.5746,0,0,0,0,0,0,0,0,0,0,0,0
0.6478615,InitialFreeze,42,118,-0.114179,0.462479,0.02920035,0.239,-0.08831209,0.3404917,75,0,0.7245747,75.5,0,0,0,0,0,0.7245747,724.5746,0,0,0,0,0,0,0,0,0,0,0,0
0.904747,InitialFreeze,42,118,-0.114179,0.462479,0.02920035,0.239,-0.08831209,0.3404917,75,0,0.7245747,75.5,0,0,0,0,0,0.7245747,724.5746,0,0,0,0,0,0,0,0,0,0,0,0
1.496719,Movement,42,118,-0.114179,0.462479,0.02920035,0.239,-0.08831209,0.3404917,75,0,0.7245747,75.5,0,0,0,0,0,0.7245747,724.5746,0,0,0,0,0,0,0,0,0,0,0,0
1.753422,Movement,42,118,-0.114179,0.462479,0.02920035,0.239,-0.08831209,0.3404917,75,0,0.7245747,75.5,0,0,0,0,0,0.7245747,724.5746,0,0,0,0,0,0,0,0,0,0,0,0
1.992451,Movement,42,118,-0.114179,0.462479,0.02920035,0.239,-0.08831209,0.3404917,75,0,0.7245747,75.5,0,0,0,0,0,0.7245747,724.5746,0,0,0,0,0,0,0,0,0,0,0,0
2.149574,Movement,42,118,-0.114179,0.462479,0.02920035,0.239,-0.08831209,0.3404917,75,0,0.7245747,75.5,0,0,0,0,0,0.7245747,724.5746,0,0,0,0,0,0,0,0,0,0,0,0
2.345074,Movement,42,118,-0.114179,0.462479,0.02920035,0.239,-0.08831209,0.3404917,75,0,0.7245747,75.5,0,0,0,0,0,0.7245747,724.5746,0,0,0,0,0,0,0,0,0,0,0,0
2.518669,Movement,42,118,-0.114179,0.462479,0.02920035,0.239,-0.08831209,0.3404917,75,0,0.7245747,75.5,0,0,0,0,0,0.7245747,724.5746,0,0,0,0,0,0,0,0,0,0,0,0
2.767982,Movement,42,118,-0.114179,0.462479,0.02920035,0.239,-0.08831209,0.3404917,75,0,0.7245747,75.5,0,0,0,0,0,0.7245747,724.5746,0,0,0,0,0,0,0,0,0,0,0,0
2.926064,Movement,42,118,-0.114179,0.462479,0.02920035,0.239,-0.08831209,0.3404917,75,0,0.7245747,75.5,0,0,0,0,0,0.7245747,724.5746,0,0,0,0,0,0,0,0,0,0,0,0
3.033314,Movement,42,118,-0.114179,0.462479,0.02920035,0.239,-0.08831209,0.3404917,75,0,0.7245747,75.5,0,0,0,0,0,0.7245747,724.5746,0,0,0,0,0,0,0,0,0,0,0,0
