Timestamp,Phase,TargetShoulderPitch,TargetElbowAngle,TargetPosX,TargetPosY,TargetPosZ,ActualPosX,ActualPosY,ActualPosZ,ActualShoulderPitch,ActualElbowAngle,PositionError,JointSpaceError,ShoulderPitchVel,ElbowVel,ShoulderPitchJerk,ElbowJerk,PathLength,OptimalPathLength,PathEfficiency,EMGRawCh1,EMGRawCh2,EMGRawCh3,EMGRawCh4,EMGFilteredCh1,EMGFilteredCh2,EMGFilteredCh3,EMGFilteredCh4,EMGNormalizedCh1,EMGNormalizedCh2,EMGNormalizedCh3,EMGNormalizedCh4
0.1182785,InitialFreeze,31,81,-0.1560754,0.4761714,0.2863014,0.239,-0.08831209,0.3404917,75,0,0.6911315,62.5,0,0,0,0,0,0.6911315,691.1315,0,0,0,0,0,0,0,0,0,0,0,0
0.3016205,InitialFreeze,31,81,-0.1560754,0.4761714,0.2863014,0.239,-0.08831209,0.3404917,75,0,0.6911315,62.5,0,0,0,0,0,0.6911315,691.1315,0,0,0,0,0,0,0,0,0,0,0,0
0.5016632,InitialFreeze,31,81,-0.1560754,0.4761714,0.2863014,0.239,-0.08831209,0.3404917,75,0,0.6911315,62.5,0,0,0,0,0,0.6911315,691.1315,0,0,0,0,0,0,0,0,0,0,0,0
0.6821136,InitialFreeze,31,81,-0.1560754,0.4761714,0.2863014,0.239,-0.08831209,0.3404917,75,0,0.6911315,62.5,0,0,0,0,0,0.6911315,691.1315,0,0,0,0,0,0,0,0,0,0,0,0
0.8756638,InitialFreeze,31,81,-0.1560754,0.4761714,0.2863014,0.239,-0.08831209,0.3404917,75,0,0.6911315,62.5,0,0,0,0,0,0.6911315,691.1315,0,0,0,0,0,0,0,0,0,0,0,0
1.433784,Movement,31,81,-0.1560754,0.4761714,0.2863014,0.2236449,-0.08808619,0.3403022,75,2.2,0.6822684,61.4,0,9.786869,0,0,0.01535796,0.6911315,45.00153,0,0,0,0,0,0,0,0,0,0,0,0
1.530411,Movement,31,81,-0.1560754,0.4761714,0.2863014,0.2236449,-0.08808619,0.3403022,75,2.2,0.6822684,61.4,0,0,0,0,0.01535796,0.6911315,45.00153,0,0,0,0,0,0,0,0,0,0,0,0
1.67984,Movement,31,81,-0.1560754,0.4761714,0.2863014,0.2236449,-0.08808619,0.3403022,75,2.2,0.6822684,61.4,0,0,0,0,0.01535796,0.6911315,45.00153,0,0,0,0,0,0,0,0,0,0,0,0
1.961899,Movement,31,81,-0.1560754,0.4761714,0.2863014,0.2236449,-0.08808619,0.3403022,75,2.2,0.6822684,61.4,0,0,0,0,0.01535796,0.6911315,45.00153,0,0,0,0,0,0,0,0,0,0,0,0
2.045074,Movement,31,81,-0.1560754,0.4761714,0.2863014,0.1964944,-0.08657718,0.3390359,75,6.1,0.6661624,59.45,0,46.88824,0,0,0.04257984,0.6911315,16.23143,0,0,0,0,0,0,0,0,0,0,0,0
2.120964,Movement,31,81,-0.1560754,0.4761714,0.2863014,0.1930251,-0.08628139,0.3387877,75,6.6,0.6640626,59.2,0,6.588778,0,0,0.04607049,0.6911315,15.00161,0,0,0,0,0,0,0,0,0,0,0,0
2.4543,Movement,31,81,-0.1560754,0.4761714,0.2863014,0.1930251,-0.08628139,0.3387877,75,6.6,0.6640626,59.2,0,0,0,0,0.04607049,0.6911315,15.00161,0,0,0,0,0,0,0,0,0,0,0,0
2.581337,Movement,31,81,-0.1560754,0.4761714,0.2863014,0.1854055,-0.08554915,0.3381734,75,7.7,0.6594164,58.65,0,8.658813,0,0,0.05374981,0.6911315,12.85831,0,0,0,0,0,0,0,0,0,0,0,0
2.805939,Movement,31,81,-0.1560754,0.4761714,0.2863014,0.1854055,-0.08554915,0.3381734,75,7.7,0.6594164,58.65,0,0,0,0,0.05374981,0.6911315,12.85831,0,0,0,0,0,0,0,0,0,0,0,0
3.067993,Movement,31,81,-0.1560754,0.4761714,0.2863014,0.2041377,-0.08714613,0.3395133,75,5,0.6707545,60,0,-10.30339,0,0,0.07259761,0.6911315,9.520032,0,0,0,0,0,0,0,0,0,0,0,0
3.257774,Movement,31,81,-0.1560754,0.4761714,0.2863014,0.1402004,-0.07881796,0.3325252,75,14.3,0.6308163,55.35,0,49.00411,0,0,0.1374526,0.6911315,5.028144,0,0,0,0,0,0,0,0,0,0,0,0
3.566391,Movement,31,81,-0.1560754,0.4761714,0.2863014,0.1402004,-0.07881796,0.3325252,75,14.3,0.6308163,55.35,0,0,0,0,0.1374526,0.6911315,5.028144,0,0,0,0,0,0,0,0,0,0,0,0
3.747925,Movement,31,81,-0.1560754,0.4761714,0.2863014,0.1402004,-0.07881796,0.3325252,75,14.3,0.6308163,55.35,0,0,0,0,0.1374526,0.6911315,5.028144,0,0,0,0,0,0,0,0,0,0,0,0
3.814987,Movement,31,81,-0.1560754,0.4761714,0.2863014,0.1402004,-0.07881796,0.3325252,75,14.3,0.6308163,55.35,0,0,0,0,0.1374526,0.6911315,5.028144,0,0,0,0,0,0,0,0,0,0,0,0
3.938499,Movement,31,81,-0.1560754,0.4761714,0.2863014,0.1402004,-0.07881796,0.3325252,75,14.3,0.6308163,55.35,0,0,0,0,0.1374526,0.6911315,5.028144,0,0,0,0,0,0,0,0,0,0,0,0
4.129707,Movement,31,81,-0.1560754,0.4761714,0.2863014,0.1402004,-0.07881796,0.3325252,75,14.3,0.6308163,55.35,0,0,0,0,0.1374526,0.6911315,5.028144,0,0,0,0,0,0,0,0,0,0,0,0
4.27713,Movement,31,81,-0.1560754,0.4761714,0.2863014,0.1402004,-0.07881796,0.3325252,75,14.3,0.6308163,55.35,0,0,0,0,0.1374526,0.6911315,5.028144,0,0,0,0,0,0,0,0,0,0,0,0
4.354851,Movement,31,81,-0.1560754,0.4761714,0.2863014,0.1402004,-0.07881796,0.3325252,75,14.3,0.6308163,55.35,0,0,0,0,0.1374526,0.6911315,5.028144,0,0,0,0,0,0,0,0,0,0,0,0
4.469879,Movement,31,81,-0.1560754,0.4761714,0.2863014,0.1402004,-0.07881796,0.3325252,75,14.3,0.6308163,55.35,0,0,0,0,0.1374526,0.6911315,5.028144,0,0,0,0,0,0,0,0,0,0,0,0
4.587219,Movement,31,81,-0.1560754,0.4761714,0.2863014,0.1402004,-0.07881796,0.3325252,75,14.3,0.6308163,55.35,0,0,0,0,0.1374526,0.6911315,5.028144,0,0,0,0,0,0,0,0,0,0,0,0
4.785873,Movement,31,81,-0.1560754,0.4761714,0.2863014,0.1402004,0.8131822,0.5590644,3.5,14.3,0.525124,47.1,-359.9288,0,0,0,1.05777,0.6911315,0.6533854,0,0,0,0,0,0,0,0,0,0,0,0
4.941048,Movement,31,81,-0.1560754,0.4761714,0.2863014,0.1402004,0.8131822,0.5590644,3.5,14.3,0.525124,47.1,0,0,0,0,1.05777,0.6911315,0.6533854,0,0,0,0,0,0,0,0,0,0,0,0
5.053154,Movement,31,81,-0.1560754,0.4761714,0.2863014,0.1402004,0.8322658,0.5512571,2,14.3,0.5336516,47.85,-13.38072,0,0,0,1.078389,0.6911315,0.6408926,0,0,0,0,0,0,0,0,0,0,0,0
5.275131,Movement,31,81,-0.1560754,0.4761714,0.2863014,0.1402004,0.8322658,0.5512571,2,14.3,0.5336516,47.85,0,0,0,0,1.078389,0.6911315,0.6408926,0,0,0,0,0,0,0,0,0,0,0,0
5.470108,Movement,31,81,-0.1560754,0.4761714,0.2863014,0.1402004,0.8635969,0.5371435,-0.5,14.3,0.548452,49.1,-12.82188,0,0,0,1.112752,0.6911315,0.621101,0,0,0,0,0,0,0,0,0,0,0,0
5.743011,Movement,31,81,-0.1560754,0.4761714,0.2863014,0.1402003,0.8894184,0.5242413,-2.6,14.3,0.561398,50.15,-7.695084,0,0,0,1.141618,0.6911315,0.6053967,0,0,0,0,0,0,0,0,0,0,0,0
5.971977,Movement,31,81,-0.1560754,0.4761714,0.2863014,0.1402004,0.8673143,0.5353584,-0.8,14.3,0.550274,49.25,7.861521,0,0,0,1.16636,0.6911315,0.5925543,0,0,0,0,0,0,0,0,0,0,0,0
6.117134,Movement,31,81,-0.1560754,0.4761714,0.2863014,0.1402004,0.8473816,0.5446531,0.8,14.3,0.540668,48.45,11.02278,0,0,0,1.188353,0.6911315,0.5815877,0,0,0,0,0,0,0,0,0,0,0,0
6.348877,Hold,31,81,-0.1560754,0.4761714,0.2863014,0.1402004,0.790022,0.5677698,5.3,14.3,0.5152727,46.2,19.41763,0,0,0,1.188353,0.6911315,0.5815877,0,0,0,0,0,0,0,0,0,0,0,0
6.615929,Hold,31,81,-0.1560754,0.4761714,0.2863014,0.1402004,0.790022,0.5677698,5.3,14.3,0.5152727,46.2,0,0,0,0,1.188353,0.6911315,0.5815877,0,0,0,0,0,0,0,0,0,0,0,0
6.949265,Hold,31,81,-0.1560754,0.4761714,0.2863014,0.1402004,0.790022,0.5677698,5.3,14.3,0.5152727,46.2,0,0,0,0,1.188353,0.6911315,0.5815877,0,0,0,0,0,0,0,0,0,0,0,0
7.101463,Hold,31,81,-0.1560754,0.4761714,0.2863014,0.1402004,0.790022,0.5677698,5.3,14.3,0.5152727,46.2,0,0,0,0,1.188353,0.6911315,0.5815877,0,0,0,0,0,0,0,0,0,0,0,0
