Timestamp,Phase,TargetShoulderPitch,TargetElbowAngle,TargetPosX,TargetPosY,TargetPosZ,ActualPosX,ActualPosY,ActualPosZ,ActualShoulderPitch,ActualElbowAngle,PositionError,JointSpaceError,ShoulderPitchVel,ElbowVel,ShoulderPitchJerk,ElbowJerk,PathLength,OptimalPathLength,PathEfficiency,EMGRawCh1,EMGRawCh2,EMGRawCh3,EMGRawCh4,EMGFilteredCh1,EMGFilteredCh2,EMGFilteredCh3,EMGFilteredCh4,EMGNormalizedCh1,EMGNormalizedCh2,EMGNormalizedCh3,EMGNormalizedCh4
0.2594986,InitialFreeze,-22,47,-0.05354151,1.016578,0.2851097,-0.1608441,0.20955,0.09055573,75,88.4,0.8370539,69.2,237.7704,177.6534,0,0,0,0.8370539,837.0538,0,0,0,0,0,0,0,0,0,0,0,0
0.5234909,InitialFreeze,-22,47,-0.05354151,1.016578,0.2851097,-0.1608441,0.20955,0.09055573,75,88.4,0.8370539,69.2,0,0,0,0,0,0.8370539,837.0538,0,0,0,0,0,0,0,0,0,0,0,0
0.8007202,InitialFreeze,-22,47,-0.05354151,1.016578,0.2851097,-0.1608441,0.20955,0.09055573,75,88.4,0.8370539,69.2,0,0,0,0,0,0.8370539,837.0538,0,0,0,0,0,0,0,0,0,0,0,0
1.256538,Movement,-22,47,-0.05354151,1.016578,0.2851097,0.239,-0.08831209,0.3404917,75,0,1.144303,72,0,-392.6359,0,0,0.5577322,0.8370539,1.500817,0,0,0,0,0,0,0,0,0,0,0,0
1.472885,Movement,-22,47,-0.05354151,1.016578,0.2851097,0.239,-0.08831209,0.3404917,75,0,1.144303,72,0,0,0,0,0.5577322,0.8370539,1.500817,0,0,0,0,0,0,0,0,0,0,0,0
1.666794,Movement,-22,47,-0.05354151,1.016578,0.2851097,0.239,-0.08831209,0.3404917,75,0,1.144303,72,0,0,0,0,0.5577322,0.8370539,1.500817,0,0,0,0,0,0,0,0,0,0,0,0
1.93586,Movement,-22,47,-0.05354151,1.016578,0.2851097,0.239,-0.08831209,0.3404917,75,0,1.144303,72,0,0,0,0,0.5577322,0.8370539,1.500817,0,0,0,0,0,0,0,0,0,0,0,0
2.209724,Movement,-22,47,-0.05354151,1.016578,0.2851097,0.239,-0.08831209,0.3404917,75,0,1.144303,72,0,0,0,0,0.5577322,0.8370539,1.500817,0,0,0,0,0,0,0,0,0,0,0,0
2.543053,Movement,-22,47,-0.05354151,1.016578,0.2851097,-0.05732188,0.01227857,0.2560861,75,47.8,1.004726,48.89999,0,143.4,0,0,0.8818455,0.8370539,0.949207,0,0,0,0,0,0,0,0,0,0,0,0
2.876389,Movement,-22,47,-0.05354151,1.016578,0.2851097,-0.1594779,0.2448119,0.06096756,75,95,0.8106079,72.5,0,141.6,0,0,1.202125,0.8370539,0.696312,0,0,0,0,0,0,0,0,0,0,0,0
2.9431,Movement,-22,47,-0.05354151,1.016578,0.2851097,-0.1594779,0.2448119,0.06096756,75,95,0.8106079,72.5,0,0,0,0,1.202125,0.8370539,0.696312,0,0,0,0,0,0,0,0,0,0,0,0
3.013451,Movement,-22,47,-0.05354151,1.016578,0.2851097,-0.1594779,0.2448119,0.06096756,75,95,0.8106079,72.5,0,0,0,0,1.202125,0.8370539,0.696312,0,0,0,0,0,0,0,0,0,0,0,0
3.222809,Movement,-22,47,-0.05354151,1.016578,0.2851097,-0.143522,0.1285179,0.1585498,75,73,0.9015346,61.5,0,-105.0836,0,0,1.354772,0.8370539,0.6178558,0,0,0,0,0,0,0,0,0,0,0,0
