Timestamp,TrialNumber,TargetShoulderPitch,TargetShoulderYaw,TargetElbowAngle,TargetPosX,TargetPosY,TargetPosZ,ActualPosX,ActualPosY,ActualPosZ,ActualShoulderPitch,ActualShoulderYaw,ActualElbowAngle,PositionError,JointSpaceError,ShoulderPitchVel,ShoulderYawVel,ElbowVel,ShoulderPitchJerk,ShoulderYawJerk,ElbowJerk,PathLength,OptimalPathLength,PathEfficiency
0.0968024,1,80.05361,28.72699,101.9706,0.3348364,0.4813784,-0.3959059,0.412,0.823,0.587,64.20579,-1.177239E-05,0,1.043438,48.84848,1.359466E+26,3.547952E+15,1.386671E+26,4.503246E+28,1.175263E+18,4.593362E+28,0,1.043438,1043.438
0.0998549,1,80.05361,28.72699,101.9706,0.3348364,0.4813784,-0.3959059,0.412,0.823,0.587,64.20578,-1.177239E-05,0,1.043438,48.84848,-4.453616E+28,-1.16231E+18,-4.542739E+28,1.46346E+31,3.819355E+20,1.492745E+31,0,1.043438,1043.438
0.1026582,1,80.05361,28.72699,101.9706,0.3348364,0.4813784,-0.3959059,0.412,0.823,0.587,64.20579,-1.177239E-05,0,1.043438,48.84848,1.588705E+31,4.146221E+20,1.620497E+31,5.683153E+33,1.483196E+23,5.796881E+33,0,1.043438,1043.438
0.1066851,1,80.05361,28.72699,101.9706,0.3348364,0.4813784,-0.3959059,0.412,0.823,0.587,64.20578,-1.177239E-05,0,1.043438,48.84848,-3.94523E+33,-1.029631E+23,-4.024179E+33,9.836641E+35,2.567179E+25,1.003349E+36,0,1.043438,1043.438
0.1098614,1,80.05361,28.72699,101.9706,0.3348364,0.4813784,-0.3959059,0.412,0.823,0.587,64.20579,-1.177239E-05,0,1.043438,48.84848,1.242084E+36,3.241605E+25,1.266939E+36,Infinity,1.023802E+28,Infinity,0,1.043438,1043.438
0.1127842,1,80.05361,28.72699,101.9706,0.3348364,0.4813784,-0.3959059,0.412,0.823,0.587,64.20578,-1.177239E-05,0,1.043438,48.84848,-Infinity,-1.109075E+28,-Infinity,Infinity,3.805655E+30,Infinity,0,1.043438,1043.438
0.1157578,1,80.05361,28.72699,101.9706,0.3348364,0.4813784,-0.3959059,0.412,0.823,0.587,64.20579,-1.177239E-05,0,1.043438,48.84848,Infinity,3.729739E+30,Infinity,Infinity,1.258014E+33,Infinity,0,1.043438,1043.438
0.1189429,1,80.05361,28.72699,101.9706,0.3348364,0.4813784,-0.3959059,0.412,0.823,0.587,64.20578,-1.177239E-05,0,1.043438,48.84848,-Infinity,-1.170996E+33,-Infinity,Infinity,3.688191E+35,Infinity,0,1.043438,1043.438
0.1221241,1,80.05361,28.72699,101.9706,0.3348364,0.4813784,-0.3959059,0.412,0.823,0.587,64.20579,-1.177239E-05,0,1.043438,48.84848,Infinity,3.680988E+35,Infinity,Infinity,1.160788E+38,Infinity,0,1.043438,1043.438
0.1266161,1,80.05361,28.72699,101.9706,0.3348364,0.4813784,-0.3959059,0.412,0.823,0.587,64.20578,-1.177239E-05,0,1.043438,48.84848,-Infinity,-8.194542E+37,-Infinity,Infinity,Infinity,Infinity,0,1.043438,1043.438
0.1295357,1,80.05361,28.72699,101.9706,0.3348364,0.4813784,-0.3959059,0.412,0.823,0.587,64.20579,-1.177239E-05,0,1.043438,48.84848,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,0,1.043438,1043.438
0.1330007,1,80.05361,28.72699,101.9706,0.3348364,0.4813784,-0.3959059,0.412,0.823,0.587,64.20578,-1.177239E-05,0,1.043438,48.84848,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,0,1.043438,1043.438
0.1374242,1,80.05361,28.72699,101.9706,0.3348364,0.4813784,-0.3959059,0.412,0.823,0.587,64.20579,-1.177239E-05,0,1.043438,48.84848,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,0,1.043438,1043.438
0.1404462,1,80.05361,28.72699,101.9706,0.3348364,0.4813784,-0.3959059,0.412,0.823,0.587,64.20578,-1.177239E-05,0,1.043438,48.84848,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,0,1.043438,1043.438
0.1439482,1,80.05361,28.72699,101.9706,0.3348364,0.4813784,-0.3959059,0.412,0.823,0.587,64.20579,-1.177239E-05,0,1.043438,48.84848,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,0,1.043438,1043.438
0.1469011,1,80.05361,28.72699,101.9706,0.3348364,0.4813784,-0.3959059,0.412,0.823,0.587,64.20578,-1.177239E-05,0,1.043438,48.84848,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,0,1.043438,1043.438
0.1495949,1,80.05361,28.72699,101.9706,0.3348364,0.4813784,-0.3959059,0.412,0.823,0.587,64.20579,-1.177239E-05,0,1.043438,48.84848,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,0,1.043438,1043.438
0.1522625,1,80.05361,28.72699,101.9706,0.3348364,0.4813784,-0.3959059,0.412,0.823,0.587,64.20578,-1.177239E-05,0,1.043438,48.84848,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,0,1.043438,1043.438
0.1550373,1,80.05361,28.72699,101.9706,0.3348364,0.4813784,-0.3959059,0.412,0.823,0.587,64.20579,-1.177239E-05,0,1.043438,48.84848,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,0,1.043438,1043.438
0.1577704,1,80.05361,28.72699,101.9706,0.3348364,0.4813784,-0.3959059,0.412,0.823,0.587,64.20578,-1.177239E-05,0,1.043438,48.84848,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,0,1.043438,1043.438
0.1603929,1,80.05361,28.72699,101.9706,0.3348364,0.4813784,-0.3959059,0.412,0.823,0.587,64.20579,-1.177239E-05,0,1.043438,48.84848,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,0,1.043438,1043.438
0.1637795,1,80.05361,28.72699,101.9706,0.3348364,0.4813784,-0.3959059,0.412,0.823,0.587,64.20578,-1.177239E-05,0,1.043438,48.84848,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,0,1.043438,1043.438
0.1670373,1,80.05361,28.72699,101.9706,0.3348364,0.4813784,-0.3959059,0.412,0.823,0.587,64.20579,-1.177239E-05,0,1.043438,48.84848,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,0,1.043438,1043.438
0.1703394,1,80.05361,28.72699,101.9706,0.3348364,0.4813784,-0.3959059,0.412,0.823,0.587,64.20578,-1.177239E-05,0,1.043438,48.84848,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,0,1.043438,1043.438
0.1737686,1,80.05361,28.72699,101.9706,0.3348364,0.4813784,-0.3959059,0.412,0.823,0.587,64.20579,-1.177239E-05,0,1.043438,48.84848,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,0,1.043438,1043.438
0.1772269,1,80.05361,28.72699,101.9706,0.3348364,0.4813784,-0.3959059,0.412,0.823,0.587,64.20578,-1.177239E-05,0,1.043438,48.84848,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,0,1.043438,1043.438
0.1800765,1,80.05361,28.72699,101.9706,0.3348364,0.4813784,-0.3959059,0.412,0.823,0.587,64.20579,-1.177239E-05,0,1.043438,48.84848,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,0,1.043438,1043.438
0.18326,1,80.05361,28.72699,101.9706,0.3348364,0.4813784,-0.3959059,0.412,0.823,0.587,64.20578,-1.177239E-05,0,1.043438,48.84848,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,0,1.043438,1043.438
0.1870563,1,80.05361,28.72699,101.9706,0.3348364,0.4813784,-0.3959059,0.412,0.823,0.587,64.20579,-1.177239E-05,0,1.043438,48.84848,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,0,1.043438,1043.438
0.1900382,1,80.05361,28.72699,101.9706,0.3348364,0.4813784,-0.3959059,0.412,0.823,0.587,64.20578,-1.177239E-05,0,1.043438,48.84848,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,0,1.043438,1043.438
0.1930672,1,80.05361,28.72699,101.9706,0.3348364,0.4813784,-0.3959059,0.412,0.823,0.587,64.20579,-1.177239E-05,0,1.043438,48.84848,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,0,1.043438,1043.438
0.1959577,1,80.05361,28.72699,101.9706,0.3348364,0.4813784,-0.3959059,0.412,0.823,0.587,64.20578,-1.177239E-05,0,1.043438,48.84848,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,0,1.043438,1043.438
0.1985323,1,80.05361,28.72699,101.9706,0.3348364,0.4813784,-0.3959059,0.412,0.823,0.587,64.20579,-1.177239E-05,0,1.043438,48.84848,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,0,1.043438,1043.438
0.2018335,1,80.05361,28.72699,101.9706,0.3348364,0.4813784,-0.3959059,0.412,0.823,0.587,64.20578,-1.177239E-05,0,1.043438,48.84848,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,0,1.043438,1043.438
0.2059133,1,80.05361,28.72699,101.9706,0.3348364,0.4813784,-0.3959059,0.412,0.823,0.587,64.20579,-1.177239E-05,0,1.043438,48.84848,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,0,1.043438,1043.438
0.2088999,1,80.05361,28.72699,101.9706,0.3348364,0.4813784,-0.3959059,0.412,0.823,0.587,64.20578,-1.177239E-05,0,1.043438,48.84848,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,0,1.043438,1043.438
0.2122679,1,80.05361,28.72699,101.9706,0.3348364,0.4813784,-0.3959059,0.412,0.823,0.587,64.20579,-1.177239E-05,0,1.043438,48.84848,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,0,1.043438,1043.438
0.2155218,1,80.05361,28.72699,101.9706,0.3348364,0.4813784,-0.3959059,0.412,0.823,0.587,64.20578,-1.177239E-05,0,1.043438,48.84848,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,0,1.043438,1043.438
0.2189736,1,80.05361,28.72699,101.9706,0.3348364,0.4813784,-0.3959059,0.412,0.823,0.587,64.20579,-1.177239E-05,0,1.043438,48.84848,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,0,1.043438,1043.438
0.2228609,1,80.05361,28.72699,101.9706,0.3348364,0.4813784,-0.3959059,0.412,0.823,0.587,64.20578,-1.177239E-05,0,1.043438,48.84848,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,0,1.043438,1043.438
0.2263764,1,80.05361,28.72699,101.9706,0.3348364,0.4813784,-0.3959059,0.412,0.823,0.587,64.20579,-1.177239E-05,0,1.043438,48.84848,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,0,1.043438,1043.438
0.230414,1,80.05361,28.72699,101.9706,0.3348364,0.4813784,-0.3959059,0.412,0.823,0.587,64.20578,-1.177239E-05,0,1.043438,48.84848,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,0,1.043438,1043.438
0.2337385,1,80.05361,28.72699,101.9706,0.3348364,0.4813784,-0.3959059,0.412,0.823,0.587,64.20579,-1.177239E-05,0,1.043438,48.84848,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,0,1.043438,1043.438
0.2364511,1,80.05361,28.72699,101.9706,0.3348364,0.4813784,-0.3959059,0.412,0.823,0.587,64.20578,-1.177239E-05,0,1.043438,48.84848,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,0,1.043438,1043.438
0.2402493,1,80.05361,28.72699,101.9706,0.3348364,0.4813784,-0.3959059,0.412,0.823,0.587,64.20579,-1.177239E-05,0,1.043438,48.84848,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,0,1.043438,1043.438
0.2442749,1,80.05361,28.72699,101.9706,0.3348364,0.4813784,-0.3959059,0.412,0.823,0.587,64.20578,-1.177239E-05,0,1.043438,48.84848,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,0,1.043438,1043.438
0.2480611,1,80.05361,28.72699,101.9706,0.3348364,0.4813784,-0.3959059,0.412,0.823,0.587,64.20579,-1.177239E-05,0,1.043438,48.84848,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,0,1.043438,1043.438
0.2512883,1,80.05361,28.72699,101.9706,0.3348364,0.4813784,-0.3959059,0.412,0.823,0.587,64.20578,-1.177239E-05,0,1.043438,48.84848,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,0,1.043438,1043.438
0.2546879,1,80.05361,28.72699,101.9706,0.3348364,0.4813784,-0.3959059,0.412,0.823,0.587,64.20579,-1.177239E-05,0,1.043438,48.84848,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,0,1.043438,1043.438
0.2582749,1,80.05361,28.72699,101.9706,0.3348364,0.4813784,-0.3959059,0.412,0.823,0.587,64.20578,-1.177239E-05,0,1.043438,48.84848,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,0,1.043438,1043.438
0.2620441,1,80.05361,28.72699,101.9706,0.3348364,0.4813784,-0.3959059,0.412,0.823,0.587,64.20579,-1.177239E-05,0,1.043438,48.84848,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,0,1.043438,1043.438
0.2658523,1,80.05361,28.72699,101.9706,0.3348364,0.4813784,-0.3959059,0.412,0.823,0.587,64.20578,-1.177239E-05,0,1.043438,48.84848,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,0,1.043438,1043.438
0.2686072,1,80.05361,28.72699,101.9706,0.3348364,0.4813784,-0.3959059,0.412,0.823,0.587,64.20579,-1.177239E-05,0,1.043438,48.84848,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,0,1.043438,1043.438
0.2727023,1,80.05361,28.72699,101.9706,0.3348364,0.4813784,-0.3959059,0.412,0.823,0.587,64.20578,-1.177239E-05,0,1.043438,48.84848,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,0,1.043438,1043.438
0.27601,1,80.05361,28.72699,101.9706,0.3348364,0.4813784,-0.3959059,0.412,0.823,0.587,64.20579,-1.177239E-05,0,1.043438,48.84848,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,0,1.043438,1043.438
0.2791715,1,80.05361,28.72699,101.9706,0.3348364,0.4813784,-0.3959059,0.412,0.823,0.587,64.20578,-1.177239E-05,0,1.043438,48.84848,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,0,1.043438,1043.438
0.2829021,1,80.05361,28.72699,101.9706,0.3348364,0.4813784,-0.3959059,0.412,0.823,0.587,64.20579,-1.177239E-05,0,1.043438,48.84848,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,0,1.043438,1043.438
0.2870363,1,80.05361,28.72699,101.9706,0.3348364,0.4813784,-0.3959059,0.412,0.823,0.587,64.20578,-1.177239E-05,0,1.043438,48.84848,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,0,1.043438,1043.438
0.2902608,1,80.05361,28.72699,101.9706,0.3348364,0.4813784,-0.3959059,0.412,0.823,0.587,64.20579,-1.177239E-05,0,1.043438,48.84848,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,0,1.043438,1043.438
0.293868,1,80.05361,28.72699,101.9706,0.3348364,0.4813784,-0.3959059,0.412,0.823,0.587,64.20578,-1.177239E-05,0,1.043438,48.84848,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,0,1.043438,1043.438
0.2978565,1,80.05361,28.72699,101.9706,0.3348364,0.4813784,-0.3959059,0.412,0.823,0.587,64.20579,-1.177239E-05,0,1.043438,48.84848,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,0,1.043438,1043.438
0.3011777,1,80.05361,28.72699,101.9706,0.3348364,0.4813784,-0.3959059,0.412,0.823,0.587,64.20578,-1.177239E-05,0,1.043438,48.84848,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,0,1.043438,1043.438
0.3050352,1,80.05361,28.72699,101.9706,0.3348364,0.4813784,-0.3959059,0.412,0.823,0.587,64.20579,-1.177239E-05,0,1.043438,48.84848,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,0,1.043438,1043.438
0.3081222,1,80.05361,28.72699,101.9706,0.3348364,0.4813784,-0.3959059,0.412,0.823,0.587,64.20578,-1.177239E-05,0,1.043438,48.84848,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,0,1.043438,1043.438
0.3109595,1,80.05361,28.72699,101.9706,0.3348364,0.4813784,-0.3959059,0.412,0.823,0.587,64.20579,-1.177239E-05,0,1.043438,48.84848,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,0,1.043438,1043.438
0.3138864,1,80.05361,28.72699,101.9706,0.3348364,0.4813784,-0.3959059,0.412,0.823,0.587,64.20578,-1.177239E-05,0,1.043438,48.84848,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,0,1.043438,1043.438
0.3168238,1,80.05361,28.72699,101.9706,0.3348364,0.4813784,-0.3959059,0.412,0.823,0.587,64.20579,-1.177239E-05,0,1.043438,48.84848,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,0,1.043438,1043.438
0.3201665,1,80.05361,28.72699,101.9706,0.3348364,0.4813784,-0.3959059,0.412,0.823,0.587,64.20578,-1.177239E-05,0,1.043438,48.84848,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,0,1.043438,1043.438
0.3231588,1,80.05361,28.72699,101.9706,0.3348364,0.4813784,-0.3959059,0.412,0.823,0.587,64.20579,-1.177239E-05,0,1.043438,48.84848,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,0,1.043438,1043.438
0.3262597,1,80.05361,28.72699,101.9706,0.3348364,0.4813784,-0.3959059,0.412,0.823,0.587,64.20578,-1.177239E-05,0,1.043438,48.84848,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,0,1.043438,1043.438
0.3289997,1,80.05361,28.72699,101.9706,0.3348364,0.4813784,-0.3959059,0.412,0.823,0.587,64.20579,-1.177239E-05,0,1.043438,48.84848,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,0,1.043438,1043.438
0.3322692,1,80.05361,28.72699,101.9706,0.3348364,0.4813784,-0.3959059,0.412,0.823,0.587,64.20578,-1.177239E-05,0,1.043438,48.84848,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,0,1.043438,1043.438
0.335046,1,80.05361,28.72699,101.9706,0.3348364,0.4813784,-0.3959059,0.412,0.823,0.587,64.20579,-1.177239E-05,0,1.043438,48.84848,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,0,1.043438,1043.438
0.3385185,1,80.05361,28.72699,101.9706,0.3348364,0.4813784,-0.3959059,0.412,0.823,0.587,64.20578,-1.177239E-05,0,1.043438,48.84848,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,0,1.043438,1043.438
0.3418678,1,80.05361,28.72699,101.9706,0.3348364,0.4813784,-0.3959059,0.412,0.823,0.587,64.20579,-1.177239E-05,0,1.043438,48.84848,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,0,1.043438,1043.438
0.3448829,1,80.05361,28.72699,101.9706,0.3348364,0.4813784,-0.3959059,0.412,0.823,0.587,64.20578,-1.177239E-05,0,1.043438,48.84848,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,0,1.043438,1043.438
0.3482461,1,80.05361,28.72699,101.9706,0.3348364,0.4813784,-0.3959059,0.412,0.823,0.587,64.20579,-1.177239E-05,0,1.043438,48.84848,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,0,1.043438,1043.438
0.3508906,1,80.05361,28.72699,101.9706,0.3348364,0.4813784,-0.3959059,0.412,0.823,0.587,64.20578,-1.177239E-05,0,1.043438,48.84848,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,0,1.043438,1043.438
0.3538196,1,80.05361,28.72699,101.9706,0.3348364,0.4813784,-0.3959059,0.412,0.823,0.587,64.20579,-1.177239E-05,0,1.043438,48.84848,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,0,1.043438,1043.438
0.3578075,1,80.05361,28.72699,101.9706,0.3348364,0.4813784,-0.3959059,0.412,0.823,0.587,64.20578,-1.177239E-05,0,1.043438,48.84848,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,0,1.043438,1043.438
0.3608877,1,80.05361,28.72699,101.9706,0.3348364,0.4813784,-0.3959059,0.412,0.823,0.587,64.20579,-1.177239E-05,0,1.043438,48.84848,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,0,1.043438,1043.438
0.3641877,1,80.05361,28.72699,101.9706,0.3348364,0.4813784,-0.3959059,0.412,0.823,0.587,64.20578,-1.177239E-05,0,1.043438,48.84848,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,0,1.043438,1043.438
0.3672652,1,80.05361,28.72699,101.9706,0.3348364,0.4813784,-0.3959059,0.412,0.823,0.587,64.20579,-1.177239E-05,0,1.043438,48.84848,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,0,1.043438,1043.438
0.3706013,1,80.05361,28.72699,101.9706,0.3348364,0.4813784,-0.3959059,0.412,0.823,0.587,64.20578,-1.177239E-05,0,1.043438,48.84848,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,0,1.043438,1043.438
0.3734904,1,80.05361,28.72699,101.9706,0.3348364,0.4813784,-0.3959059,0.412,0.823,0.587,64.20579,-1.177239E-05,0,1.043438,48.84848,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,0,1.043438,1043.438
0.3765627,1,80.05361,28.72699,101.9706,0.3348364,0.4813784,-0.3959059,0.412,0.823,0.587,64.20578,-1.177239E-05,0,1.043438,48.84848,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,0,1.043438,1043.438
0.3792973,1,80.05361,28.72699,101.9706,0.3348364,0.4813784,-0.3959059,0.412,0.823,0.587,64.20579,-1.177239E-05,0,1.043438,48.84848,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,0,1.043438,1043.438
0.3824239,1,80.05361,28.72699,101.9706,0.3348364,0.4813784,-0.3959059,0.412,0.823,0.587,64.20578,-1.177239E-05,0,1.043438,48.84848,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,0,1.043438,1043.438
0.3858413,1,80.05361,28.72699,101.9706,0.3348364,0.4813784,-0.3959059,0.412,0.823,0.587,64.20579,-1.177239E-05,0,1.043438,48.84848,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,0,1.043438,1043.438
0.3888107,1,80.05361,28.72699,101.9706,0.3348364,0.4813784,-0.3959059,0.412,0.823,0.587,64.20578,-1.177239E-05,0,1.043438,48.84848,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,0,1.043438,1043.438
0.3922331,1,80.05361,28.72699,101.9706,0.3348364,0.4813784,-0.3959059,0.412,0.823,0.587,64.20579,-1.177239E-05,0,1.043438,48.84848,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,0,1.043438,1043.438
0.394983,1,80.05361,28.72699,101.9706,0.3348364,0.4813784,-0.3959059,0.412,0.823,0.587,64.20578,-1.177239E-05,0,1.043438,48.84848,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,0,1.043438,1043.438
0.3976412,1,80.05361,28.72699,101.9706,0.3348364,0.4813784,-0.3959059,0.412,0.823,0.587,64.20579,-1.177239E-05,0,1.043438,48.84848,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,0,1.043438,1043.438
0.4004517,1,80.05361,28.72699,101.9706,0.3348364,0.4813784,-0.3959059,0.412,0.823,0.587,64.20578,-1.177239E-05,0,1.043438,48.84848,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,0,1.043438,1043.438
0.4041357,1,80.05361,28.72699,101.9706,0.3348364,0.4813784,-0.3959059,0.412,0.823,0.587,64.20579,-1.177239E-05,0,1.043438,48.84848,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,0,1.043438,1043.438
0.4075758,1,80.05361,28.72699,101.9706,0.3348364,0.4813784,-0.3959059,0.412,0.823,0.587,64.20578,-1.177239E-05,0,1.043438,48.84848,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,0,1.043438,1043.438
0.4103913,1,80.05361,28.72699,101.9706,0.3348364,0.4813784,-0.3959059,0.412,0.823,0.587,64.20579,-1.177239E-05,0,1.043438,48.84848,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,0,1.043438,1043.438
0.4131814,1,80.05361,28.72699,101.9706,0.3348364,0.4813784,-0.3959059,0.412,0.823,0.587,64.20578,-1.177239E-05,0,1.043438,48.84848,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,0,1.043438,1043.438
