Timestamp,TrialNumber,TargetShoulderPitch,TargetElbowAngle,TargetPosX,TargetPosY,TargetPosZ,ActualPosX,ActualPosY,ActualPosZ,ActualShoulderPitch,ActualElbowAngle,PositionError,JointSpaceError,ShoulderPitchVel,ElbowVel,ShoulderPitchJerk,ElbowJerk,PathLength,OptimalPathLength,PathEfficiency
48.25731,7,18,5,0.2041377,0.6218334,0.6187879,0.239,0.8626182,0.5513079,0,0,0.2524802,11.5,Infinity,-Infinity,Infinity,Infinity,0.6858438,0.2524802,0.3681307
48.2611,7,18,5,0.2041377,0.6218334,0.6187879,0.239,0.8626182,0.5513079,0,0,0.2524802,11.5,-Infinity,Infinity,Infinity,Infinity,0.6858438,0.2524802,0.3681307
48.26357,7,18,5,0.2041377,0.6218334,0.6187879,0.239,0.8626182,0.5513079,0,0,0.2524802,11.5,Infinity,-Infinity,Infinity,Infinity,0.6858438,0.2524802,0.3681307
48.26569,7,18,5,0.2041377,0.6218334,0.6187879,0.239,0.8626182,0.5513079,0,0,0.2524802,11.5,-Infinity,Infinity,Infinity,Infinity,0.6858438,0.2524802,0.3681307
48.26841,7,18,5,0.2041377,0.6218334,0.6187879,0.239,0.8626182,0.5513079,0,0,0.2524802,11.5,Infinity,-Infinity,Infinity,Infinity,0.6858438,0.2524802,0.3681307
48.27075,7,18,5,0.2041377,0.6218334,0.6187879,0.239,0.8626182,0.5513079,0,0,0.2524802,11.5,-Infinity,Infinity,Infinity,Infinity,0.6858438,0.2524802,0.3681307
48.27298,7,18,5,0.2041377,0.6218334,0.6187879,0.239,0.8626182,0.5513079,0,0,0.2524802,11.5,Infinity,-Infinity,Infinity,Infinity,0.6858438,0.2524802,0.3681307
48.27506,7,18,5,0.2041377,0.6218334,0.6187879,0.239,0.8626182,0.5513079,0,0,0.2524802,11.5,-Infinity,Infinity,Infinity,Infinity,0.6858438,0.2524802,0.3681307
48.27764,7,18,5,0.2041377,0.6218334,0.6187879,0.239,0.8626182,0.5513079,0,0,0.2524802,11.5,Infinity,-Infinity,Infinity,Infinity,0.6858438,0.2524802,0.3681307
48.28262,7,18,5,0.2041377,0.6218334,0.6187879,0.239,0.8626182,0.5513079,0,0,0.2524802,11.5,-Infinity,Infinity,Infinity,Infinity,0.6858438,0.2524802,0.3681307
48.28798,7,18,5,0.2041377,0.6218334,0.6187879,0.239,0.8626182,0.5513079,0,0,0.2524802,11.5,Infinity,-Infinity,Infinity,Infinity,0.6858438,0.2524802,0.3681307
48.29035,7,18,5,0.2041377,0.6218334,0.6187879,0.239,0.8626182,0.5513079,0,0,0.2524802,11.5,-Infinity,Infinity,Infinity,Infinity,0.6858438,0.2524802,0.3681307
48.29258,7,18,5,0.2041377,0.6218334,0.6187879,0.239,0.8626182,0.5513079,0,0,0.2524802,11.5,Infinity,-Infinity,Infinity,Infinity,0.6858438,0.2524802,0.3681307
48.29456,7,18,5,0.2041377,0.6218334,0.6187879,0.239,0.8626182,0.5513079,0,0,0.2524802,11.5,-Infinity,Infinity,Infinity,Infinity,0.6858438,0.2524802,0.3681307
48.29652,7,18,5,0.2041377,0.6218334,0.6187879,0.239,0.8626182,0.5513079,0,0,0.2524802,11.5,Infinity,-Infinity,Infinity,Infinity,0.6858438,0.2524802,0.3681307
48.29857,7,18,5,0.2041377,0.6218334,0.6187879,0.239,0.8626182,0.5513079,0,0,0.2524802,11.5,-Infinity,Infinity,Infinity,Infinity,0.6858438,0.2524802,0.3681307
48.30057,7,18,5,0.2041377,0.6218334,0.6187879,0.239,0.8626182,0.5513079,0,0,0.2524802,11.5,Infinity,-Infinity,Infinity,Infinity,0.6858438,0.2524802,0.3681307
48.30347,7,18,5,0.2041377,0.6218334,0.6187879,0.239,0.8626182,0.5513079,0,0,0.2524802,11.5,-Infinity,Infinity,Infinity,Infinity,0.6858438,0.2524802,0.3681307
48.30569,7,18,5,0.2041377,0.6218334,0.6187879,0.239,0.8626182,0.5513079,0,0,0.2524802,11.5,Infinity,-Infinity,Infinity,Infinity,0.6858438,0.2524802,0.3681307
48.30754,7,18,5,0.2041377,0.6218334,0.6187879,0.239,0.8626182,0.5513079,0,0,0.2524802,11.5,-Infinity,Infinity,Infinity,Infinity,0.6858438,0.2524802,0.3681307
48.31016,7,18,5,0.2041377,0.6218334,0.6187879,0.239,0.8626182,0.5513079,0,0,0.2524802,11.5,Infinity,-Infinity,Infinity,Infinity,0.6858438,0.2524802,0.3681307
48.31213,7,18,5,0.2041377,0.6218334,0.6187879,0.239,0.8626182,0.5513079,0,0,0.2524802,11.5,-Infinity,Infinity,Infinity,Infinity,0.6858438,0.2524802,0.3681307
48.31415,7,18,5,0.2041377,0.6218334,0.6187879,0.239,0.8626182,0.5513079,0,0,0.2524802,11.5,Infinity,-Infinity,Infinity,Infinity,0.6858438,0.2524802,0.3681307
48.31603,7,18,5,0.2041377,0.6218334,0.6187879,0.239,0.8626182,0.5513079,0,0,0.2524802,11.5,-Infinity,Infinity,Infinity,Infinity,0.6858438,0.2524802,0.3681307
48.31841,7,18,5,0.2041377,0.6218334,0.6187879,0.239,0.8626182,0.5513079,0,0,0.2524802,11.5,Infinity,-Infinity,Infinity,Infinity,0.6858438,0.2524802,0.3681307
48.32044,7,18,5,0.2041377,0.6218334,0.6187879,0.239,0.8626182,0.5513079,0,0,0.2524802,11.5,-Infinity,Infinity,Infinity,Infinity,0.6858438,0.2524802,0.3681307
48.32288,7,18,5,0.2041377,0.6218334,0.6187879,0.239,0.8626182,0.5513079,0,0,0.2524802,11.5,Infinity,-Infinity,Infinity,Infinity,0.6858438,0.2524802,0.3681307
48.3248,7,18,5,0.2041377,0.6218334,0.6187879,0.239,0.8626182,0.5513079,0,0,0.2524802,11.5,-Infinity,Infinity,Infinity,Infinity,0.6858438,0.2524802,0.3681307
48.32681,7,18,5,0.2041377,0.6218334,0.6187879,0.239,0.8626182,0.5513079,0,0,0.2524802,11.5,Infinity,-Infinity,Infinity,Infinity,0.6858438,0.2524802,0.3681307
48.32867,7,18,5,0.2041377,0.6218334,0.6187879,0.239,0.8626182,0.5513079,0,0,0.2524802,11.5,-Infinity,Infinity,Infinity,Infinity,0.6858438,0.2524802,0.3681307
48.33072,7,18,5,0.2041377,0.6218334,0.6187879,0.239,0.8626182,0.5513079,0,0,0.2524802,11.5,Infinity,-Infinity,Infinity,Infinity,0.6858438,0.2524802,0.3681307
48.33283,7,18,5,0.2041377,0.6218334,0.6187879,0.239,0.8626182,0.5513079,0,0,0.2524802,11.5,-Infinity,Infinity,Infinity,Infinity,0.6858438,0.2524802,0.3681307
48.33525,7,18,5,0.2041377,0.6218334,0.6187879,0.239,0.8626182,0.5513079,0,0,0.2524802,11.5,Infinity,-Infinity,Infinity,Infinity,0.6858438,0.2524802,0.3681307
48.33801,7,18,5,0.2041377,0.6218334,0.6187879,0.239,0.8626182,0.5513079,0,0,0.2524802,11.5,-Infinity,Infinity,Infinity,Infinity,0.6858438,0.2524802,0.3681307
48.34168,7,18,5,0.2041377,0.6218334,0.6187879,0.239,0.8626182,0.5513079,0,0,0.2524802,11.5,Infinity,-Infinity,Infinity,Infinity,0.6858438,0.2524802,0.3681307
48.34471,7,18,5,0.2041377,0.6218334,0.6187879,0.239,0.8626182,0.5513079,0,0,0.2524802,11.5,-Infinity,Infinity,Infinity,Infinity,0.6858438,0.2524802,0.3681307
48.34633,7,18,5,0.2041377,0.6218334,0.6187879,0.239,0.8626182,0.5513079,0,0,0.2524802,11.5,Infinity,-Infinity,Infinity,Infinity,0.6858438,0.2524802,0.3681307
48.34808,7,18,5,0.2041377,0.6218334,0.6187879,0.239,0.8626182,0.5513079,0,0,0.2524802,11.5,-Infinity,Infinity,Infinity,Infinity,0.6858438,0.2524802,0.3681307
48.35006,7,18,5,0.2041377,0.6218334,0.6187879,0.239,0.8626182,0.5513079,0,0,0.2524802,11.5,Infinity,-Infinity,Infinity,Infinity,0.6858438,0.2524802,0.3681307
48.3522,7,18,5,0.2041377,0.6218334,0.6187879,0.239,0.8626182,0.5513079,0,0,0.2524802,11.5,-Infinity,Infinity,Infinity,Infinity,0.6858438,0.2524802,0.3681307
48.35383,7,18,5,0.2041377,0.6218334,0.6187879,0.239,0.8626182,0.5513079,0,0,0.2524802,11.5,Infinity,-Infinity,Infinity,Infinity,0.6858438,0.2524802,0.3681307
48.35576,7,18,5,0.2041377,0.6218334,0.6187879,0.239,0.8626182,0.5513079,0,0,0.2524802,11.5,-Infinity,Infinity,Infinity,Infinity,0.6858438,0.2524802,0.3681307
48.35741,7,18,5,0.2041377,0.6218334,0.6187879,0.239,0.8626182,0.5513079,0,0,0.2524802,11.5,Infinity,-Infinity,Infinity,Infinity,0.6858438,0.2524802,0.3681307
48.35913,7,18,5,0.2041377,0.6218334,0.6187879,0.239,0.8626182,0.5513079,0,0,0.2524802,11.5,-Infinity,Infinity,Infinity,Infinity,0.6858438,0.2524802,0.3681307
48.36066,7,18,5,0.2041377,0.6218334,0.6187879,0.239,0.8626182,0.5513079,0,0,0.2524802,11.5,Infinity,-Infinity,Infinity,Infinity,0.6858438,0.2524802,0.3681307
48.36242,7,18,5,0.2041377,0.6218334,0.6187879,0.239,0.8626182,0.5513079,0,0,0.2524802,11.5,-Infinity,Infinity,Infinity,Infinity,0.6858438,0.2524802,0.3681307
48.36423,7,18,5,0.2041377,0.6218334,0.6187879,0.239,0.8626182,0.5513079,0,0,0.2524802,11.5,Infinity,-Infinity,Infinity,Infinity,0.6858438,0.2524802,0.3681307
48.36574,7,18,5,0.2041377,0.6218334,0.6187879,0.239,0.8626182,0.5513079,0,0,0.2524802,11.5,-Infinity,Infinity,Infinity,Infinity,0.6858438,0.2524802,0.3681307
48.36742,7,18,5,0.2041377,0.6218334,0.6187879,0.239,0.8626182,0.5513079,0,0,0.2524802,11.5,Infinity,-Infinity,Infinity,Infinity,0.6858438,0.2524802,0.3681307
48.36898,7,18,5,0.2041377,0.6218334,0.6187879,0.239,0.8626182,0.5513079,0,0,0.2524802,11.5,-Infinity,Infinity,Infinity,Infinity,0.6858438,0.2524802,0.3681307
48.3705,7,18,5,0.2041377,0.6218334,0.6187879,0.239,0.8626182,0.5513079,0,0,0.2524802,11.5,Infinity,-Infinity,Infinity,Infinity,0.6858438,0.2524802,0.3681307
48.37207,7,18,5,0.2041377,0.6218334,0.6187879,0.239,0.8626182,0.5513079,0,0,0.2524802,11.5,-Infinity,Infinity,Infinity,Infinity,0.6858438,0.2524802,0.3681307
48.37353,7,18,5,0.2041377,0.6218334,0.6187879,0.239,0.8626182,0.5513079,0,0,0.2524802,11.5,Infinity,-Infinity,Infinity,Infinity,0.6858438,0.2524802,0.3681307
48.37505,7,18,5,0.2041377,0.6218334,0.6187879,0.239,0.8626182,0.5513079,0,0,0.2524802,11.5,-Infinity,Infinity,Infinity,Infinity,0.6858438,0.2524802,0.3681307
48.37669,7,18,5,0.2041377,0.6218334,0.6187879,0.239,0.8626182,0.5513079,0,0,0.2524802,11.5,Infinity,-Infinity,Infinity,Infinity,0.6858438,0.2524802,0.3681307
48.3782,7,18,5,0.2041377,0.6218334,0.6187879,0.239,0.8626182,0.5513079,0,0,0.2524802,11.5,-Infinity,Infinity,Infinity,Infinity,0.6858438,0.2524802,0.3681307
48.37981,7,18,5,0.2041377,0.6218334,0.6187879,0.239,0.8626182,0.5513079,0,0,0.2524802,11.5,Infinity,-Infinity,Infinity,Infinity,0.6858438,0.2524802,0.3681307
48.38133,7,18,5,0.2041377,0.6218334,0.6187879,0.239,0.8626182,0.5513079,0,0,0.2524802,11.5,-Infinity,Infinity,Infinity,Infinity,0.6858438,0.2524802,0.3681307
48.38305,7,18,5,0.2041377,0.6218334,0.6187879,0.239,0.8626182,0.5513079,0,0,0.2524802,11.5,Infinity,-Infinity,Infinity,Infinity,0.6858438,0.2524802,0.3681307
48.38475,7,18,5,0.2041377,0.6218334,0.6187879,0.239,0.8626182,0.5513079,0,0,0.2524802,11.5,-Infinity,Infinity,Infinity,Infinity,0.6858438,0.2524802,0.3681307
48.38626,7,18,5,0.2041377,0.6218334,0.6187879,0.239,0.8626182,0.5513079,0,0,0.2524802,11.5,Infinity,-Infinity,Infinity,Infinity,0.6858438,0.2524802,0.3681307
48.38781,7,18,5,0.2041377,0.6218334,0.6187879,0.239,0.8626182,0.5513079,0,0,0.2524802,11.5,-Infinity,Infinity,Infinity,Infinity,0.6858438,0.2524802,0.3681307
48.38948,7,18,5,0.2041377,0.6218334,0.6187879,0.239,0.8626182,0.5513079,0,0,0.2524802,11.5,Infinity,-Infinity,Infinity,Infinity,0.6858438,0.2524802,0.3681307
48.39098,7,18,5,0.2041377,0.6218334,0.6187879,0.239,0.8626182,0.5513079,0,0,0.2524802,11.5,-Infinity,Infinity,Infinity,Infinity,0.6858438,0.2524802,0.3681307
48.39269,7,18,5,0.2041377,0.6218334,0.6187879,0.239,0.8626182,0.5513079,0,0,0.2524802,11.5,Infinity,-Infinity,Infinity,Infinity,0.6858438,0.2524802,0.3681307
48.39453,7,18,5,0.2041377,0.6218334,0.6187879,0.239,0.8626182,0.5513079,0,0,0.2524802,11.5,-Infinity,Infinity,Infinity,Infinity,0.6858438,0.2524802,0.3681307
48.3966,7,18,5,0.2041377,0.6218334,0.6187879,0.239,0.8626182,0.5513079,0,0,0.2524802,11.5,Infinity,-Infinity,Infinity,Infinity,0.6858438,0.2524802,0.3681307
48.39839,7,18,5,0.2041377,0.6218334,0.6187879,0.239,0.8626182,0.5513079,0,0,0.2524802,11.5,-Infinity,Infinity,Infinity,Infinity,0.6858438,0.2524802,0.3681307
48.40009,7,18,5,0.2041377,0.6218334,0.6187879,0.239,0.8626182,0.5513079,0,0,0.2524802,11.5,Infinity,-Infinity,Infinity,Infinity,0.6858438,0.2524802,0.3681307
48.40207,7,18,5,0.2041377,0.6218334,0.6187879,0.239,0.8626182,0.5513079,0,0,0.2524802,11.5,-Infinity,Infinity,Infinity,Infinity,0.6858438,0.2524802,0.3681307
48.40377,7,18,5,0.2041377,0.6218334,0.6187879,0.239,0.8626182,0.5513079,0,0,0.2524802,11.5,Infinity,-Infinity,Infinity,Infinity,0.6858438,0.2524802,0.3681307
48.40551,7,18,5,0.2041377,0.6218334,0.6187879,0.239,0.8626182,0.5513079,0,0,0.2524802,11.5,-Infinity,Infinity,Infinity,Infinity,0.6858438,0.2524802,0.3681307
48.40744,7,18,5,0.2041377,0.6218334,0.6187879,0.239,0.8626182,0.5513079,0,0,0.2524802,11.5,Infinity,-Infinity,Infinity,Infinity,0.6858438,0.2524802,0.3681307
48.4097,7,18,5,0.2041377,0.6218334,0.6187879,0.239,0.8626182,0.5513079,0,0,0.2524802,11.5,-Infinity,Infinity,Infinity,Infinity,0.6858438,0.2524802,0.3681307
48.41135,7,18,5,0.2041377,0.6218334,0.6187879,0.239,0.8626182,0.5513079,0,0,0.2524802,11.5,Infinity,-Infinity,Infinity,Infinity,0.6858438,0.2524802,0.3681307
48.41322,7,18,5,0.2041377,0.6218334,0.6187879,0.239,0.8626182,0.5513079,0,0,0.2524802,11.5,-Infinity,Infinity,Infinity,Infinity,0.6858438,0.2524802,0.3681307
48.41494,7,18,5,0.2041377,0.6218334,0.6187879,0.239,0.8626182,0.5513079,0,0,0.2524802,11.5,Infinity,-Infinity,Infinity,Infinity,0.6858438,0.2524802,0.3681307
48.41662,7,18,5,0.2041377,0.6218334,0.6187879,0.239,0.8626182,0.5513079,0,0,0.2524802,11.5,-Infinity,Infinity,Infinity,Infinity,0.6858438,0.2524802,0.3681307
48.4184,7,18,5,0.2041377,0.6218334,0.6187879,0.239,0.8626182,0.5513079,0,0,0.2524802,11.5,Infinity,-Infinity,Infinity,Infinity,0.6858438,0.2524802,0.3681307
48.42007,7,18,5,0.2041377,0.6218334,0.6187879,0.239,0.8626182,0.5513079,0,0,0.2524802,11.5,-Infinity,Infinity,Infinity,Infinity,0.6858438,0.2524802,0.3681307
48.42193,7,18,5,0.2041377,0.6218334,0.6187879,0.239,0.8626182,0.5513079,0,0,0.2524802,11.5,Infinity,-Infinity,Infinity,Infinity,0.6858438,0.2524802,0.3681307
48.42403,7,18,5,0.2041377,0.6218334,0.6187879,0.239,0.8626182,0.5513079,0,0,0.2524802,11.5,-Infinity,Infinity,Infinity,Infinity,0.6858438,0.2524802,0.3681307
48.42588,7,18,5,0.2041377,0.6218334,0.6187879,0.239,0.8626182,0.5513079,0,0,0.2524802,11.5,Infinity,-Infinity,Infinity,Infinity,0.6858438,0.2524802,0.3681307
