Timestamp,TrialNumber,TargetShoulderPitch,TargetElbowAngle,TargetPosX,TargetPosY,TargetPosZ,ActualPosX,ActualPosY,ActualPosZ,ActualShoulderPitch,ActualElbowAngle,PositionError,JointSpaceError,ShoulderPitchVel,ElbowVel,ShoulderPitchJerk,ElbowJerk,PathLength,OptimalPathLength,PathEfficiency
63.26696,10,70,14,0.1422312,-0.03276038,0.3835453,0.239,0.8626182,0.5513079,0,0,0.9160848,42,Infinity,-Infinity,Infinity,Infinity,0.6565351,0.9160848,1.395333
63.27049,10,70,14,0.1422312,-0.03276038,0.3835453,0.239,0.8626182,0.5513079,0,0,0.9160848,42,-Infinity,Infinity,Infinity,Infinity,0.6565351,0.9160848,1.395333
63.27261,10,70,14,0.1422312,-0.03276038,0.3835453,0.239,0.8626182,0.5513079,0,0,0.9160848,42,Infinity,-Infinity,Infinity,Infinity,0.6565351,0.9160848,1.395333
63.27485,10,70,14,0.1422312,-0.03276038,0.3835453,0.239,0.8626182,0.5513079,0,0,0.9160848,42,-Infinity,Infinity,Infinity,Infinity,0.6565351,0.9160848,1.395333
63.27686,10,70,14,0.1422312,-0.03276038,0.3835453,0.239,0.8626182,0.5513079,0,0,0.9160848,42,Infinity,-Infinity,Infinity,Infinity,0.6565351,0.9160848,1.395333
63.27948,10,70,14,0.1422312,-0.03276038,0.3835453,0.239,0.8626182,0.5513079,0,0,0.9160848,42,-Infinity,Infinity,Infinity,Infinity,0.6565351,0.9160848,1.395333
63.28158,10,70,14,0.1422312,-0.03276038,0.3835453,0.239,0.8626182,0.5513079,0,0,0.9160848,42,Infinity,-Infinity,Infinity,Infinity,0.6565351,0.9160848,1.395333
63.28383,10,70,14,0.1422312,-0.03276038,0.3835453,0.239,0.8626182,0.5513079,0,0,0.9160848,42,-Infinity,Infinity,Infinity,Infinity,0.6565351,0.9160848,1.395333
63.28612,10,70,14,0.1422312,-0.03276038,0.3835453,0.239,0.8626182,0.5513079,0,0,0.9160848,42,Infinity,-Infinity,Infinity,Infinity,0.6565351,0.9160848,1.395333
63.28916,10,70,14,0.1422312,-0.03276038,0.3835453,0.239,0.8626182,0.5513079,0,0,0.9160848,42,-Infinity,Infinity,Infinity,Infinity,0.6565351,0.9160848,1.395333
63.2923,10,70,14,0.1422312,-0.03276038,0.3835453,0.239,0.8626182,0.5513079,0,0,0.9160848,42,Infinity,-Infinity,Infinity,Infinity,0.6565351,0.9160848,1.395333
63.29401,10,70,14,0.1422312,-0.03276038,0.3835453,0.239,0.8626182,0.5513079,0,0,0.9160848,42,-Infinity,Infinity,Infinity,Infinity,0.6565351,0.9160848,1.395333
63.2956,10,70,14,0.1422312,-0.03276038,0.3835453,0.239,0.8626182,0.5513079,0,0,0.9160848,42,Infinity,-Infinity,Infinity,Infinity,0.6565351,0.9160848,1.395333
63.29707,10,70,14,0.1422312,-0.03276038,0.3835453,0.239,0.8626182,0.5513079,0,0,0.9160848,42,-Infinity,Infinity,Infinity,Infinity,0.6565351,0.9160848,1.395333
63.29869,10,70,14,0.1422312,-0.03276038,0.3835453,0.239,0.8626182,0.5513079,0,0,0.9160848,42,Infinity,-Infinity,Infinity,Infinity,0.6565351,0.9160848,1.395333
63.30072,10,70,14,0.1422312,-0.03276038,0.3835453,0.239,0.8626182,0.5513079,0,0,0.9160848,42,-Infinity,Infinity,Infinity,Infinity,0.6565351,0.9160848,1.395333
63.30292,10,70,14,0.1422312,-0.03276038,0.3835453,0.239,0.8626182,0.5513079,0,0,0.9160848,42,Infinity,-Infinity,Infinity,Infinity,0.6565351,0.9160848,1.395333
63.30455,10,70,14,0.1422312,-0.03276038,0.3835453,0.239,0.8626182,0.5513079,0,0,0.9160848,42,-Infinity,Infinity,Infinity,Infinity,0.6565351,0.9160848,1.395333
63.30702,10,70,14,0.1422312,-0.03276038,0.3835453,0.239,0.8626182,0.5513079,0,0,0.9160848,42,Infinity,-Infinity,Infinity,Infinity,0.6565351,0.9160848,1.395333
63.31154,10,70,14,0.1422312,-0.03276038,0.3835453,0.239,0.8626182,0.5513079,0,0,0.9160848,42,-Infinity,Infinity,Infinity,Infinity,0.6565351,0.9160848,1.395333
63.31569,10,70,14,0.1422312,-0.03276038,0.3835453,0.239,0.8626182,0.5513079,0,0,0.9160848,42,Infinity,-Infinity,Infinity,Infinity,0.6565351,0.9160848,1.395333
63.31746,10,70,14,0.1422312,-0.03276038,0.3835453,0.239,0.8626182,0.5513079,0,0,0.9160848,42,-Infinity,Infinity,Infinity,Infinity,0.6565351,0.9160848,1.395333
63.3191,10,70,14,0.1422312,-0.03276038,0.3835453,0.239,0.8626182,0.5513079,0,0,0.9160848,42,Infinity,-Infinity,Infinity,Infinity,0.6565351,0.9160848,1.395333
63.32068,10,70,14,0.1422312,-0.03276038,0.3835453,0.239,0.8626182,0.5513079,0,0,0.9160848,42,-Infinity,Infinity,Infinity,Infinity,0.6565351,0.9160848,1.395333
63.32237,10,70,14,0.1422312,-0.03276038,0.3835453,0.239,0.8626182,0.5513079,0,0,0.9160848,42,Infinity,-Infinity,Infinity,Infinity,0.6565351,0.9160848,1.395333
63.32394,10,70,14,0.1422312,-0.03276038,0.3835453,0.239,0.8626182,0.5513079,0,0,0.9160848,42,-Infinity,Infinity,Infinity,Infinity,0.6565351,0.9160848,1.395333
63.3254,10,70,14,0.1422312,-0.03276038,0.3835453,0.239,0.8626182,0.5513079,0,0,0.9160848,42,Infinity,-Infinity,Infinity,Infinity,0.6565351,0.9160848,1.395333
63.32692,10,70,14,0.1422312,-0.03276038,0.3835453,0.239,0.8626182,0.5513079,0,0,0.9160848,42,-Infinity,Infinity,Infinity,Infinity,0.6565351,0.9160848,1.395333
63.32853,10,70,14,0.1422312,-0.03276038,0.3835453,0.239,0.8626182,0.5513079,0,0,0.9160848,42,Infinity,-Infinity,Infinity,Infinity,0.6565351,0.9160848,1.395333
63.33,10,70,14,0.1422312,-0.03276038,0.3835453,0.239,0.8626182,0.5513079,0,0,0.9160848,42,-Infinity,Infinity,Infinity,Infinity,0.6565351,0.9160848,1.395333
63.33185,10,70,14,0.1422312,-0.03276038,0.3835453,0.239,0.8626182,0.5513079,0,0,0.9160848,42,Infinity,-Infinity,Infinity,Infinity,0.6565351,0.9160848,1.395333
63.33342,10,70,14,0.1422312,-0.03276038,0.3835453,0.239,0.8626182,0.5513079,0,0,0.9160848,42,-Infinity,Infinity,Infinity,Infinity,0.6565351,0.9160848,1.395333
63.33498,10,70,14,0.1422312,-0.03276038,0.3835453,0.239,0.8626182,0.5513079,0,0,0.9160848,42,Infinity,-Infinity,Infinity,Infinity,0.6565351,0.9160848,1.395333
63.33676,10,70,14,0.1422312,-0.03276038,0.3835453,0.239,0.8626182,0.5513079,0,0,0.9160848,42,-Infinity,Infinity,Infinity,Infinity,0.6565351,0.9160848,1.395333
63.33829,10,70,14,0.1422312,-0.03276038,0.3835453,0.239,0.8626182,0.5513079,0,0,0.9160848,42,Infinity,-Infinity,Infinity,Infinity,0.6565351,0.9160848,1.395333
63.34056,10,70,14,0.1422312,-0.03276038,0.3835453,0.239,0.8626182,0.5513079,0,0,0.9160848,42,-Infinity,Infinity,Infinity,Infinity,0.6565351,0.9160848,1.395333
63.34235,10,70,14,0.1422312,-0.03276038,0.3835453,0.239,0.8626182,0.5513079,0,0,0.9160848,42,Infinity,-Infinity,Infinity,Infinity,0.6565351,0.9160848,1.395333
63.34393,10,70,14,0.1422312,-0.03276038,0.3835453,0.239,0.8626182,0.5513079,0,0,0.9160848,42,-Infinity,Infinity,Infinity,Infinity,0.6565351,0.9160848,1.395333
63.34549,10,70,14,0.1422312,-0.03276038,0.3835453,0.239,0.8626182,0.5513079,0,0,0.9160848,42,Infinity,-Infinity,Infinity,Infinity,0.6565351,0.9160848,1.395333
63.34703,10,70,14,0.1422312,-0.03276038,0.3835453,0.239,0.8626182,0.5513079,0,0,0.9160848,42,-Infinity,Infinity,Infinity,Infinity,0.6565351,0.9160848,1.395333
63.34871,10,70,14,0.1422312,-0.03276038,0.3835453,0.239,0.8626182,0.5513079,0,0,0.9160848,42,Infinity,-Infinity,Infinity,Infinity,0.6565351,0.9160848,1.395333
63.35021,10,70,14,0.1422312,-0.03276038,0.3835453,0.239,0.8626182,0.5513079,0,0,0.9160848,42,-Infinity,Infinity,Infinity,Infinity,0.6565351,0.9160848,1.395333
63.35182,10,70,14,0.1422312,-0.03276038,0.3835453,0.239,0.8626182,0.5513079,0,0,0.9160848,42,Infinity,-Infinity,Infinity,Infinity,0.6565351,0.9160848,1.395333
63.35341,10,70,14,0.1422312,-0.03276038,0.3835453,0.239,0.8626182,0.5513079,0,0,0.9160848,42,-Infinity,Infinity,Infinity,Infinity,0.6565351,0.9160848,1.395333
