Timestamp,TargetElbowAngle,TargetPosX,TargetPosZ,ActualPosX,ActualPosZ,ActualElbowAngle,PositionError,JointSpaceError,ElbowVel,ElbowJerk,PathLength,OptimalPathLength,PathEfficiency
0.0144043,16,0.128745,0.6295048,-0.1549232,0.3144594,80,0.4239355,32,1659.393,0,0,0.4239355,423.9355
0.03051758,16,0.128745,0.6295048,-0.1549232,0.3144594,80,0.4239355,32,0,0,0,0.4239355,423.9355
0.04345703,16,0.128745,0.6295048,-0.1549232,0.3144594,80,0.4239355,32,0,0,0,0.4239355,423.9355
0.05712891,16,0.128745,0.6295048,-0.1549232,0.3144594,80,0.4239355,32,0,0,0,0.4239355,423.9355
0.06884766,16,0.128745,0.6295048,-0.1549232,0.3144594,80,0.4239355,32,0,0,0,0.4239355,423.9355
0.08374023,16,0.128745,0.6295048,-0.1549232,0.3144594,80,0.4239355,32,0,0,0,0.4239355,423.9355
0.09838867,16,0.128745,0.6295048,-0.1549232,0.3144594,80,0.4239355,32,0,0,0,0.4239355,423.9355
0.1125488,16,0.128745,0.6295048,-0.1549232,0.3144594,80,0.4239355,32,0,0,0,0.4239355,423.9355
0.1257324,16,0.128745,0.6295048,-0.1549232,0.3144594,80,0.4239355,32,0,0,0,0.4239355,423.9355
0.1396484,16,0.128745,0.6295048,-0.1549232,0.3144594,80,0.4239355,32,0,0,0,0.4239355,423.9355
0.1552734,16,0.128745,0.6295048,-0.1549232,0.3144594,80,0.4239355,32,0,0,0,0.4239355,423.9355
0.1699219,16,0.128745,0.6295048,-0.1549232,0.3144594,80,0.4239355,32,0,0,0,0.4239355,423.9355
0.1838379,16,0.128745,0.6295048,-0.1549232,0.3144594,80,0.4239355,32,0,0,0,0.4239355,423.9355
0.1948242,16,0.128745,0.6295048,-0.1549232,0.3144594,80,0.4239355,32,0,0,0,0.4239355,423.9355
0.2075195,16,0.128745,0.6295048,-0.1549232,0.3144594,80,0.4239355,32,0,0,0,0.4239355,423.9355
0.222168,16,0.128745,0.6295048,-0.1549232,0.3144594,80,0.4239355,32,0,0,0,0.4239355,423.9355
0.2387695,16,0.128745,0.6295048,-0.1549232,0.3144594,80,0.4239355,32,0,0,0,0.4239355,423.9355
0.2495117,16,0.128745,0.6295048,-0.1549232,0.3144594,80,0.4239355,32,0,0,0,0.4239355,423.9355
0.265625,16,0.128745,0.6295048,-0.1549232,0.3144594,80,0.4239355,32,0,0,0,0.4239355,423.9355
0.2790527,16,0.128745,0.6295048,-0.1549232,0.3144594,80,0.4239355,32,0,0,0,0.4239355,423.9355
0.2912598,16,0.128745,0.6295048,-0.1549232,0.3144594,80,0.4239355,32,0,0,0,0.4239355,423.9355
0.3051758,16,0.128745,0.6295048,-0.1549232,0.3144594,80,0.4239355,32,0,0,0,0.4239355,423.9355
0.3195801,16,0.128745,0.6295048,-0.1549232,0.3144594,80,0.4239355,32,0,0,0,0.4239355,423.9355
0.333252,16,0.128745,0.6295048,-0.1549232,0.3144594,80,0.4239355,32,0,0,0,0.4239355,423.9355
0.347168,16,0.128745,0.6295048,-0.1549232,0.3144594,80,0.4239355,32,0,0,0,0.4239355,423.9355
0.361084,16,0.128745,0.6295048,-0.1549232,0.3144594,80,0.4239355,32,0,0,0,0.4239355,423.9355
0.3759766,16,0.128745,0.6295048,-0.1549232,0.3144594,80,0.4239355,32,0,0,0,0.4239355,423.9355
0.3894043,16,0.128745,0.6295048,-0.1549232,0.3144594,80,0.4239355,32,0,0,0,0.4239355,423.9355
0.4033203,16,0.128745,0.6295048,-0.1549232,0.3144594,80,0.4239355,32,0,0,0,0.4239355,423.9355
0.4187012,16,0.128745,0.6295048,-0.1549232,0.3144594,80,0.4239355,32,0,0,0,0.4239355,423.9355
0.4304199,16,0.128745,0.6295048,-0.1549232,0.3144594,80,0.4239355,32,0,0,0,0.4239355,423.9355
0.4484863,16,0.128745,0.6295048,-0.1549232,0.3144594,80,0.4239355,32,0,0,0,0.4239355,423.9355
0.4597168,16,0.128745,0.6295048,-0.1549232,0.3144594,80,0.4239355,32,0,0,0,0.4239355,423.9355
0.4724121,16,0.128745,0.6295048,-0.1549232,0.3144594,80,0.4239355,32,0,0,0,0.4239355,423.9355
0.4855957,16,0.128745,0.6295048,-0.1549232,0.3144594,80,0.4239355,32,0,0,0,0.4239355,423.9355
0.5,16,0.128745,0.6295048,-0.1549232,0.3144594,80,0.4239355,32,0,0,0,0.4239355,423.9355
0.5153809,16,0.128745,0.6295048,-0.1549232,0.3144594,80,0.4239355,32,0,0,0,0.4239355,423.9355
0.5285645,16,0.128745,0.6295048,-0.1549232,0.3144594,80,0.4239355,32,0,0,0,0.4239355,423.9355
0.5422363,16,0.128745,0.6295048,-0.1549232,0.3144594,80,0.4239355,32,0,0,0,0.4239355,423.9355
0.5554199,16,0.128745,0.6295048,-0.1549232,0.3144594,80,0.4239355,32,0,0,0,0.4239355,423.9355
0.5688477,16,0.128745,0.6295048,-0.1549232,0.3144594,80,0.4239355,32,0,0,0,0.4239355,423.9355
0.5844727,16,0.128745,0.6295048,-0.1549232,0.3144594,80,0.4239355,32,0,0,0,0.4239355,423.9355
0.5983887,16,0.128745,0.6295048,-0.1549232,0.3144594,80,0.4239355,32,0,0,0,0.4239355,423.9355
0.6108398,16,0.128745,0.6295048,-0.1549232,0.3144594,80,0.4239355,32,0,0,0,0.4239355,423.9355
0.626709,16,0.128745,0.6295048,-0.1549232,0.3144594,80,0.4239355,32,0,0,0,0.4239355,423.9355
0.638916,16,0.128745,0.6295048,-0.1549232,0.3144594,80,0.4239355,32,0,0,0,0.4239355,423.9355
0.6550293,16,0.128745,0.6295048,-0.1549232,0.3144594,80,0.4239355,32,0,0,0,0.4239355,423.9355
0.666748,16,0.128745,0.6295048,-0.1549232,0.3144594,80,0.4239355,32,0,0,0,0.4239355,423.9355
0.6809082,16,0.128745,0.6295048,-0.1549232,0.3144594,80,0.4239355,32,0,0,0,0.4239355,423.9355
0.6953125,16,0.128745,0.6295048,-0.1549232,0.3144594,80,0.4239355,32,0,0,0,0.4239355,423.9355
0.7089844,16,0.128745,0.6295048,-0.1549232,0.3144594,80,0.4239355,32,0,0,0,0.4239355,423.9355
0.7231445,16,0.128745,0.6295048,-0.1549232,0.3144594,80,0.4239355,32,0,0,0,0.4239355,423.9355
0.7375488,16,0.128745,0.6295048,-0.1549232,0.3144594,80,0.4239355,32,0,0,0,0.4239355,423.9355
0.7497559,16,0.128745,0.6295048,-0.1549232,0.3144594,80,0.4239355,32,0,0,0,0.4239355,423.9355
0.7641602,16,0.128745,0.6295048,-0.1549232,0.3144594,80,0.4239355,32,0,0,0,0.4239355,423.9355
0.7780762,16,0.128745,0.6295048,-0.1549232,0.3144594,80,0.4239355,32,0,0,0,0.4239355,423.9355
0.7919922,16,0.128745,0.6295048,-0.1549232,0.3144594,80,0.4239355,32,0,0,0,0.4239355,423.9355
0.8063965,16,0.128745,0.6295048,-0.1549232,0.3144594,80,0.4239355,32,0,0,0,0.4239355,423.9355
0.8208008,16,0.128745,0.6295048,-0.1549232,0.3144594,80,0.4239355,32,0,0,0,0.4239355,423.9355
0.8342285,16,0.128745,0.6295048,-0.1549232,0.3144594,80,0.4239355,32,0,0,0,0.4239355,423.9355
0.847168,16,0.128745,0.6295048,-0.1549129,0.3145175,79.99155,0.4238854,31.99577,-0.6452153,-3586.514,5.898772E-05,0.4239355,423.9355
0.8708496,16,0.128745,0.6295048,-0.1548772,0.3147192,79.9622,0.4237117,31.98111,-1.238806,-5738.1,0.0002638495,0.4239355,423.9355
0.8864746,16,0.128745,0.6295048,-0.154743,0.3154736,79.85246,0.4230615,31.92622,-7.094164,926.733,0.001030085,0.4239355,411.554
0.8933105,16,0.128745,0.6295048,-0.1545936,0.316303,79.73173,0.422346,31.86586,-17.64274,-6732.836,0.00187289,0.4239355,226.3536
0.9035645,16,0.128745,0.6295048,-0.1544931,0.3168557,79.65127,0.4218688,31.82564,-7.745213,-54476.34,0.002434607,0.4239355,174.1289
0.9206543,16,0.128745,0.6295048,-0.1542765,0.3180321,79.47993,0.420852,31.73996,-9.996088,11735.85,0.003630803,0.4239355,116.7608
0.9348145,16,0.128745,0.6295048,-0.153787,0.3206202,79.10263,0.4186096,31.55132,-26.78521,7815.794,0.00626481,0.4239355,67.66932
0.9467773,16,0.128745,0.6295048,-0.1532511,0.3233524,78.70383,0.4162345,31.35191,-33.16033,-8897.645,0.009048989,0.4239355,46.84893
0.9611816,16,0.128745,0.6295048,-0.1526583,0.3262642,78.27818,0.413694,31.1391,-29.72157,-11776.36,0.01202054,0.4239355,35.2676
0.9748535,16,0.128745,0.6295048,-0.1517788,0.3303933,77.67346,0.4100748,30.83673,-44.22157,7808.59,0.01624225,0.4239355,26.10079
0.9873047,16,0.128745,0.6295048,-0.1507712,0.3348805,77.01471,0.4061192,30.50735,-52.9646,3082.276,0.02084123,0.4239355,20.3412
1.001953,16,0.128745,0.6295048,-0.1497294,0.339284,76.36653,0.402214,30.18326,-44.53577,9483.543,0.02536631,0.4239355,16.71254
1.015625,16,0.128745,0.6295048,-0.1483935,0.3446311,75.57708,0.3974403,29.78854,-57.19876,11731.37,0.03087774,0.4239355,13.72949
1.028809,16,0.128745,0.6295048,-0.1470507,0.3497134,74.8241,0.3928696,29.41205,-57.39288,8946.125,0.03613441,0.4239355,11.73218
1.043457,16,0.128745,0.6295048,-0.145745,0.3544137,74.12533,0.3886127,29.06267,-47.9206,9260.755,0.04101275,0.4239355,10.33668
1.056641,16,0.128745,0.6295048,-0.1443112,0.3593353,73.39106,0.3841241,28.69553,-55.42902,6890.559,0.04613888,0.4239355,9.188248
1.071533,16,0.128745,0.6295048,-0.1430779,0.3633913,72.78381,0.3803999,28.39191,-41.02489,10687.68,0.05037828,0.4239355,8.415045
1.08374,16,0.128745,0.6295048,-0.1418431,0.3673052,72.19595,0.3767846,28.09798,-47.46266,4927.453,0.0544823,0.4239355,7.78116
1.098389,16,0.128745,0.6295048,-0.1409709,0.3699888,71.79175,0.374293,27.89587,-27.50112,12757.87,0.05730413,0.4239355,7.397992
1.111084,16,0.128745,0.6295048,-0.1401353,0.3725009,71.41253,0.3719511,27.70627,-30.05191,-7276.282,0.05995154,0.4239355,7.071302
1.125977,16,0.128745,0.6295048,-0.1395922,0.3741047,71.17,0.3704512,27.58499,-16.35429,4497.691,0.06164479,0.4239355,6.877069
1.139648,16,0.128745,0.6295048,-0.139133,0.3754434,70.96727,0.3691962,27.48364,-14.85744,-9936.857,0.0630601,0.4239355,6.722722
1.154541,16,0.128745,0.6295048,-0.1388478,0.3762673,70.84238,0.3684225,27.42119,-8.419724,-3161.859,0.06393195,0.4239355,6.631042
1.166748,16,0.128745,0.6295048,-0.1386549,0.3768215,70.75833,0.3679016,27.37917,-6.823927,-6478.566,0.06451876,0.4239355,6.570732
1.181885,16,0.128745,0.6295048,-0.1385695,0.3770657,70.72127,0.3676718,27.36063,-2.465975,-1558.655,0.0647775,0.4239355,6.544487
1.196777,16,0.128745,0.6295048,-0.1385286,0.3771825,70.70355,0.3675619,27.35178,-1.179426,-6254.361,0.06490119,0.4239355,6.532014
1.20874,16,0.128745,0.6295048,-0.1385226,0.3771998,70.70091,0.3675456,27.35046,-0.2203077,-3662.636,0.06491956,0.4239355,6.530165
1.222656,16,0.128745,0.6295048,-0.1385226,0.3771998,70.70091,0.3675456,27.35046,0,-4350.552,0.06491956,0.4239355,6.530165
1.236328,16,0.128745,0.6295048,-0.1385226,0.3771998,70.70091,0.3675456,27.35046,0,-1054.382,0.06491956,0.4239355,6.530165
1.250488,16,0.128745,0.6295048,-0.1385226,0.3771998,70.70091,0.3675456,27.35046,0,0,0.06491956,0.4239355,6.530165
1.265625,16,0.128745,0.6295048,-0.1385226,0.3771998,70.70091,0.3675456,27.35046,0,0,0.06491956,0.4239355,6.530165
1.281494,16,0.128745,0.6295048,-0.1385226,0.3771998,70.70091,0.3675456,27.35046,0,0,0.06491956,0.4239355,6.530165
1.292236,16,0.128745,0.6295048,-0.1385226,0.3771998,70.70091,0.3675456,27.35046,0,0,0.06491956,0.4239355,6.530165
1.30542,16,0.128745,0.6295048,-0.1385226,0.3771998,70.70091,0.3675456,27.35046,0,0,0.06491956,0.4239355,6.530165
1.319336,16,0.128745,0.6295048,-0.1385226,0.3771998,70.70091,0.3675456,27.35046,0,0,0.06491956,0.4239355,6.530165
1.33374,16,0.128745,0.6295048,-0.1385226,0.3771998,70.70091,0.3675456,27.35046,0,0,0.06491956,0.4239355,6.530165
1.348145,16,0.128745,0.6295048,-0.1385226,0.3771998,70.70091,0.3675456,27.35046,0,0,0.06491956,0.4239355,6.530165
1.361084,16,0.128745,0.6295048,-0.1385226,0.3771998,70.70091,0.3675456,27.35046,0,0,0.06491956,0.4239355,6.530165
1.376465,16,0.128745,0.6295048,-0.1385226,0.3771998,70.70091,0.3675456,27.35046,0,0,0.06491956,0.4239355,6.530165
1.389404,16,0.128745,0.6295048,-0.1385226,0.3771998,70.70091,0.3675456,27.35046,0,0,0.06491956,0.4239355,6.530165
1.40332,16,0.128745,0.6295048,-0.1385226,0.3771998,70.70091,0.3675456,27.35046,0,0,0.06491956,0.4239355,6.530165
1.41748,16,0.128745,0.6295048,-0.1385226,0.3771998,70.70091,0.3675456,27.35046,0,0,0.06491956,0.4239355,6.530165
1.431885,16,0.128745,0.6295048,-0.1385226,0.3771998,70.70091,0.3675456,27.35046,0,0,0.06491956,0.4239355,6.530165
1.444824,16,0.128745,0.6295048,-0.1385226,0.3771998,70.70091,0.3675456,27.35046,0,0,0.06491956,0.4239355,6.530165
1.459473,16,0.128745,0.6295048,-0.1385226,0.3771998,70.70091,0.3675456,27.35046,0,0,0.06491956,0.4239355,6.530165
1.473145,16,0.128745,0.6295048,-0.1385226,0.3771998,70.70091,0.3675456,27.35046,0,0,0.06491956,0.4239355,6.530165
1.490234,16,0.128745,0.6295048,-0.1385226,0.3771998,70.70091,0.3675456,27.35046,0,0,0.06491956,0.4239355,6.530165
1.500244,16,0.128745,0.6295048,-0.1385226,0.3771998,70.70091,0.3675456,27.35046,0,0,0.06491956,0.4239355,6.530165
1.515137,16,0.128745,0.6295048,-0.1385226,0.3771998,70.70091,0.3675456,27.35046,0,0,0.06491956,0.4239355,6.530165
1.52832,16,0.128745,0.6295048,-0.1385226,0.3771998,70.70091,0.3675456,27.35046,0,0,0.06491956,0.4239355,6.530165
1.541992,16,0.128745,0.6295048,-0.1385226,0.3771998,70.70091,0.3675456,27.35046,0,0,0.06491956,0.4239355,6.530165
1.555664,16,0.128745,0.6295048,-0.1385226,0.3771998,70.70091,0.3675456,27.35046,0,0,0.06491956,0.4239355,6.530165
1.568848,16,0.128745,0.6295048,-0.1385226,0.3771998,70.70091,0.3675456,27.35046,0,0,0.06491956,0.4239355,6.530165
1.584961,16,0.128745,0.6295048,-0.1385226,0.3771998,70.70091,0.3675456,27.35046,0,0,0.06491956,0.4239355,6.530165
1.599365,16,0.128745,0.6295048,-0.1385226,0.3771998,70.70091,0.3675456,27.35046,0,0,0.06491956,0.4239355,6.530165
1.612061,16,0.128745,0.6295048,-0.1385226,0.3771998,70.70091,0.3675456,27.35046,0,0,0.06491956,0.4239355,6.530165
1.624268,16,0.128745,0.6295048,-0.1385226,0.3771998,70.70091,0.3675456,27.35046,0,0,0.06491956,0.4239355,6.530165
1.639893,16,0.128745,0.6295048,-0.1385226,0.3771998,70.70091,0.3675456,27.35046,0,0,0.06491956,0.4239355,6.530165
1.653076,16,0.128745,0.6295048,-0.1385226,0.3771998,70.70091,0.3675456,27.35046,0,0,0.06491956,0.4239355,6.530165
1.667725,16,0.128745,0.6295048,-0.1385226,0.3771998,70.70091,0.3675456,27.35046,0,0,0.06491956,0.4239355,6.530165
1.681396,16,0.128745,0.6295048,-0.1385226,0.3771998,70.70091,0.3675456,27.35046,0,0,0.06491956,0.4239355,6.530165
1.69751,16,0.128745,0.6295048,-0.1385226,0.3771998,70.70091,0.3675456,27.35046,0,0,0.06491956,0.4239355,6.530165
1.708984,16,0.128745,0.6295048,-0.1385621,0.377087,70.71805,0.3676518,27.35902,1.479543,4131.535,0.06503915,0.4239355,6.518158
1.723145,16,0.128745,0.6295048,-0.1386497,0.3768362,70.75609,0.3678876,27.37805,2.694501,10801.73,0.06530473,0.4239355,6.491651
1.737793,16,0.128745,0.6295048,-0.1388653,0.3762169,70.85001,0.3684699,27.425,6.375912,3339.253,0.06596049,0.4239355,6.427112
1.750488,16,0.128745,0.6295048,-0.1392407,0.375131,71.01461,0.3694894,27.50731,13.026,4629.845,0.06710953,0.4239355,6.317069
1.765137,16,0.128745,0.6295048,-0.1397225,0.373722,71.2279,0.3708095,27.61395,14.58894,11455.52,0.06859858,0.4239355,6.179945
1.779297,16,0.128745,0.6295048,-0.1404529,0.3715528,71.55576,0.3728361,27.77788,23.37168,-4940.673,0.07088745,0.4239355,5.980402
1.791016,16,0.128745,0.6295048,-0.1413057,0.3689661,71.94589,0.3752437,27.97295,32.86469,326.9632,0.07361109,0.4239355,5.759125
1.806152,16,0.128745,0.6295048,-0.1421454,0.3663601,72.33807,0.3776596,28.16904,26.04974,4740.205,0.07634906,0.4239355,5.552596
1.820557,16,0.128745,0.6295048,-0.1433413,0.3625381,72.91171,0.3811853,28.45586,39.64853,-6890.754,0.08035381,0.4239355,5.27586
1.834473,16,0.128745,0.6295048,-0.1445952,0.3583789,73.53396,0.3849988,28.76698,45.11937,178.4321,0.08469783,0.4239355,5.00527
1.847168,16,0.128745,0.6295048,-0.1458451,0.3540612,74.17782,0.388933,29.08891,50.24895,-5242.986,0.08919285,0.4239355,4.753021
1.862305,16,0.128745,0.6295048,-0.1470183,0.3498329,74.80637,0.3927617,29.40318,41.4489,-6398.436,0.09358089,0.4239355,4.53015
1.876709,16,0.128745,0.6295048,-0.1483747,0.3447042,75.56625,0.3973747,29.78313,53.222,-7591.233,0.0988859,0.4239355,4.287117
1.890381,16,0.128745,0.6295048,-0.1495834,0.3398842,76.27806,0.40168,30.13904,51.85869,-6129.7,0.1038552,0.4239355,4.081986
1.906982,16,0.128745,0.6295048,-0.1506543,0.3353861,76.94038,0.405672,30.47018,40.04664,-7198.549,0.108479,0.4239355,3.907996
1.918701,16,0.128745,0.6295048,-0.151836,0.3301309,77.71193,0.4103054,30.85596,65.35151,1199.856,0.1138654,0.4239355,3.723127
1.932861,16,0.128745,0.6295048,-0.1525906,0.3265897,78.23056,0.4134094,31.11528,36.87099,-11331.08,0.1174861,0.4239355,3.608387
1.945801,16,0.128745,0.6295048,-0.1533706,0.322752,78.79151,0.4167572,31.39575,43.19828,-4069.419,0.1214023,0.4239355,3.491989
1.959473,16,0.128745,0.6295048,-0.1539719,0.3196537,79.24359,0.4194479,31.6218,33.07772,-7872.976,0.1245584,0.4239355,3.403508
1.973389,16,0.128745,0.6295048,-0.1544945,0.3168482,79.65236,0.4218753,31.82617,29.38809,2281.07,0.1274121,0.4239355,3.327278
1.986572,16,0.128745,0.6295048,-0.154926,0.3144431,80.00237,0.4239494,32.00119,26.24167,1276.983,0.1298556,0.4239355,3.264668
