Timestamp,TargetElbowAngle,TargetPosX,TargetPosZ,ActualPosX,ActualPosZ,ActualElbowAngle,PositionError,JointSpaceError,ElbowVel,ElbowJerk,PathLength,OptimalPathLength,PathEfficiency
0.01477051,112,-0.1318736,0.09515738,-0.1549147,0.3145072,79.99305,0.2205566,16.00348,-1702.061,581.7927,0,0.2205566,220.5566
0.03015137,112,-0.1318736,0.09515738,-0.1549147,0.3145072,79.99305,0.2205566,16.00348,0,-502.4458,0,0.2205566,220.5566
0.04418945,112,-0.1318736,0.09515738,-0.1549147,0.3145072,79.99305,0.2205566,16.00348,0,0,0,0.2205566,220.5566
0.05529785,112,-0.1318736,0.09515738,-0.1549147,0.3145072,79.99305,0.2205566,16.00348,0,0,0,0.2205566,220.5566
0.06970215,112,-0.1318736,0.09515738,-0.1549147,0.3145072,79.99305,0.2205566,16.00348,0,0,0,0.2205566,220.5566
0.08349609,112,-0.1318736,0.09515738,-0.1549147,0.3145072,79.99305,0.2205566,16.00348,0,0,0,0.2205566,220.5566
0.0982666,112,-0.1318736,0.09515738,-0.1549147,0.3145072,79.99305,0.2205566,16.00348,0,0,0,0.2205566,220.5566
0.1107178,112,-0.1318736,0.09515738,-0.1549147,0.3145072,79.99305,0.2205566,16.00348,0,0,0,0.2205566,220.5566
0.1264648,112,-0.1318736,0.09515738,-0.1549147,0.3145072,79.99305,0.2205566,16.00348,0,0,0,0.2205566,220.5566
0.1394043,112,-0.1318736,0.09515738,-0.1549147,0.3145072,79.99305,0.2205566,16.00348,0,0,0,0.2205566,220.5566
0.1517334,112,-0.1318736,0.09515738,-0.1549147,0.3145072,79.99305,0.2205566,16.00348,0,0,0,0.2205566,220.5566
0.1663818,112,-0.1318736,0.09515738,-0.1549147,0.3145072,79.99305,0.2205566,16.00348,0,0,0,0.2205566,220.5566
0.1806641,112,-0.1318736,0.09515738,-0.1549147,0.3145072,79.99305,0.2205566,16.00348,0,0,0,0.2205566,220.5566
0.194458,112,-0.1318736,0.09515738,-0.1549147,0.3145072,79.99305,0.2205566,16.00348,0,0,0,0.2205566,220.5566
0.2088623,112,-0.1318736,0.09515738,-0.1549147,0.3145072,79.99305,0.2205566,16.00348,0,0,0,0.2205566,220.5566
0.22229,112,-0.1318736,0.09515738,-0.1549147,0.3145072,79.99305,0.2205566,16.00348,0,0,0,0.2205566,220.5566
0.2354736,112,-0.1318736,0.09515738,-0.1549147,0.3145072,79.99305,0.2205566,16.00348,0,0,0,0.2205566,220.5566
0.2497559,112,-0.1318736,0.09515738,-0.1549147,0.3145072,79.99305,0.2205566,16.00348,0,0,0,0.2205566,220.5566
0.2647705,112,-0.1318736,0.09515738,-0.1549147,0.3145072,79.99305,0.2205566,16.00348,0,0,0,0.2205566,220.5566
0.2786865,112,-0.1318736,0.09515738,-0.1549147,0.3145072,79.99305,0.2205566,16.00348,0,0,0,0.2205566,220.5566
0.2915039,112,-0.1318736,0.09515738,-0.1549147,0.3145072,79.99305,0.2205566,16.00348,0,0,0,0.2205566,220.5566
0.3052979,112,-0.1318736,0.09515738,-0.1549147,0.3145072,79.99305,0.2205566,16.00348,0,0,0,0.2205566,220.5566
0.3198242,112,-0.1318736,0.09515738,-0.1549147,0.3145072,79.99305,0.2205566,16.00348,0,0,0,0.2205566,220.5566
0.3336182,112,-0.1318736,0.09515738,-0.1549147,0.3145072,79.99305,0.2205566,16.00348,0,0,0,0.2205566,220.5566
0.3481445,112,-0.1318736,0.09515738,-0.1549147,0.3145072,79.99305,0.2205566,16.00348,0,0,0,0.2205566,220.5566
0.3613281,112,-0.1318736,0.09515738,-0.1549147,0.3145072,79.99305,0.2205566,16.00348,0,0,0,0.2205566,220.5566
0.376709,112,-0.1318736,0.09515738,-0.1549147,0.3145072,79.99305,0.2205566,16.00348,0,0,0,0.2205566,220.5566
0.3890381,112,-0.1318736,0.09515738,-0.1549147,0.3145072,79.99305,0.2205566,16.00348,0,0,0,0.2205566,220.5566
0.4024658,112,-0.1318736,0.09515738,-0.1549147,0.3145072,79.99305,0.2205566,16.00348,0,0,0,0.2205566,220.5566
0.4173584,112,-0.1318736,0.09515738,-0.1549147,0.3145072,79.99305,0.2205566,16.00348,0,0,0,0.2205566,220.5566
0.4309082,112,-0.1318736,0.09515738,-0.1549147,0.3145072,79.99305,0.2205566,16.00348,0,0,0,0.2205566,220.5566
